id,col_15min,dist2coast,lat,lat_15min,lon,lon_15min,rivwth,row_15min,uparea
19533,1287,2619.0,-2.96708297729,-2.875,141.99041748,141.875,11.0,371,1449653376.0
19536,400,0.0,-3.20625114441,-3.125,-79.9729156494,-79.875,10.0,372,4662800384.0
19537,401,5239.0,-2.99458312988,-3.125,-79.842918396,-79.625,10.0,372,1146087296.0
19538,539,0.0,-3.28791618347,-3.125,-44.7954139709,-45.125,177.0,372,55415013376.0
19541,554,0.0,-2.92041778564,-3.125,-41.4479141235,-41.375,10.0,372,1118342016.0
19542,556,2620.0,-2.88708305359,-3.125,-40.9787483215,-40.875,13.0,372,4391203328.0
19543,561,0.0,-3.00291633606,-3.125,-39.7079162598,-39.625,10.0,372,3438050048.0
19544,562,0.0,-3.187084198,-3.125,-39.3904151917,-39.375,10.0,372,2238515456.0
19548,880,0.0,-3.16458511353,-3.125,40.1479187012,40.125,10.0,372,38270271488.0
19551,1126,0.0,-3.22791671753,-3.125,101.610420227,101.625,10.0,372,1044633280.0
19552,1142,0.0,-3.33541870117,-3.125,105.952919006,105.625,21.0,372,2331784960.0
19553,1143,0.0,-3.35708236694,-3.125,105.929580688,105.875,21.0,372,2331784960.0
19562,1173,0.0,-3.21375274658,-3.125,113.323753357,113.375,102.0,372,19032758272.0
19563,1174,2619.0,-3.16458511353,-3.125,113.602081299,113.625,28.0,372,4310220800.0
19564,1176,0.0,-3.24625015259,-3.125,114.107086182,114.125,89.0,372,15864784896.0
19565,1184,2619.0,-3.0012512207,-3.125,116.087921143,116.125,12.0,372,1368752512.0
19584,1255,0.0,-3.07541656494,-3.125,133.892089844,133.875,13.0,372,1466976256.0
19596,400,2619.0,-3.07291793823,-3.375,-79.8870849609,-79.875,10.0,373,4662800384.0
19597,540,3704.0,-3.32708358765,-3.375,-44.8095817566,-44.875,177.0,373,55415013376.0
19599,555,0.0,-2.93124961853,-3.375,-41.2729148865,-41.125,10.0,373,1118342016.0
19600,563,5238.0,-3.41041755676,-3.375,-39.0720825195,-39.125,11.0,373,8537269760.0
19601,564,0.0,-3.48208427429,-3.375,-38.9237480164,-38.875,10.0,373,1401487616.0
19604,1127,0.0,-3.38375091553,-3.375,101.823753357,101.875,18.0,373,2361397248.0
19605,1128,0.0,-3.49791717529,-3.375,101.975418091,102.125,18.0,373,2361397248.0
19606,1143,0.0,-3.41875076294,-3.375,105.883750916,105.875,21.0,373,2331784960.0
19611,1170,3704.0,-3.39625167847,-3.375,112.556251526,112.625,68.0,373,13043682304.0
19612,1171,2619.0,-3.35458374023,-3.375,112.697921753,112.875,68.0,373,13043682304.0
19616,1177,0.0,-3.30791854858,-3.375,114.301254272,114.375,260.0,373,60521099264.0
19617,1178,2619.0,-3.32374954224,-3.375,114.556251526,114.625,59.0,373,13212746752.0
19618,1179,0.0,-3.33791732788,-3.375,114.55291748,114.875,59.0,373,13212746752.0
19619,1184,0.0,-3.44458389282,-3.375,116.007919312,116.125,11.0,373,1098989184.0
19621,1197,2619.0,-3.43041610718,-3.375,119.282913208,119.375,17.0,373,1981909376.0
19626,1228,0.0,-3.32458496094,-3.375,127.072921753,127.125,11.0,373,1868294144.0
19636,1243,0.0,-3.43125152588,-3.375,130.812911987,130.875,10.0,373,1122057216.0
19640,1261,0.0,-3.39791870117,-3.375,135.337081909,135.375,22.0,373,1708971008.0
19641,1263,0.0,-2.98958587646,-3.375,135.872924805,135.875,32.0,373,4300849664.0
19649,398,2619.0,-3.50625038147,-3.625,-80.4970855713,-80.375,10.0,374,5383063552.0
19653,762,0.0,-3.51124954224,-3.625,10.7462501526,10.625,11.0,374,2572972288.0
19656,879,0.0,-3.63958358765,-3.625,39.8579177856,39.875,10.0,374,7693167104.0
19663,1183,0.0,-3.56458282471,-3.625,115.992919922,115.875,17.0,374,1956920832.0
19667,1197,0.0,-3.71291732788,-3.625,119.452087402,119.375,43.0,374,6463306240.0
19671,1209,0.0,-3.53874969482,-3.625,122.257919312,122.375,31.0,374,5897156096.0
19680,1256,2618.0,-3.74875259399,-3.625,134.112091064,134.125,15.0,374,1516904064.0
19682,1262,0.0,-3.37208557129,-3.625,135.430419922,135.625,22.0,374,1708971008.0
19687,566,0.0,-3.82125091553,-3.875,-38.4020805359,-38.375,10.0,375,1274478720.0
19692,877,0.0,-4.04291915894,-3.875,39.5687522888,39.375,10.0,375,4394902016.0
19693,878,0.0,-4.04458618164,-3.875,39.6779174805,39.625,10.0,375,4394902016.0
19704,1201,2618.0,-3.937915802,-3.875,120.337081909,120.375,10.0,375,1862554880.0
19707,1210,2618.0,-3.86208343506,-3.875,122.507919312,122.625,31.0,375,6874801664.0
19722,567,0.0,-4.10625076294,-4.125,-38.1512489319,-38.125,10.0,376,4744572928.0
19723,764,0.0,-4.01291656494,-4.125,11.2312507629,11.125,11.0,376,2100939264.0
19724,765,2618.0,-4.13791656494,-4.125,11.3687496185,11.375,10.0,376,1560115840.0
19725,878,0.0,-4.08124923706,-4.125,39.5787506104,39.625,10.0,376,4394902016.0
19728,1143,5854.0,-4.11875152588,-4.125,105.787918091,105.875,51.0,376,6517798400.0
19737,1258,0.0,-4.20375061035,-4.125,134.738754272,134.625,37.0,376,5272739840.0
19739,1298,2618.0,-4.02458572388,-4.125,144.662918091,144.625,92.0,376,17770082304.0
19747,567,0.0,-4.39624977112,-4.375,-37.8262481689,-38.125,34.0,377,73265545216.0
19748,568,5235.0,-4.44291687012,-4.375,-37.7845840454,-37.875,34.0,377,73265545216.0
19749,766,2617.0,-4.47291946411,-4.375,11.7170829773,11.625,149.0,377,59409141760.0
19751,877,0.0,-4.61125183105,-4.375,39.2979164124,39.375,10.0,377,1415641216.0
19754,1131,0.0,-4.48791885376,-4.375,102.898750305,102.875,10.0,377,1163136000.0
19755,1143,5235.0,-4.35458374023,-4.375,105.802085876,105.875,67.0,377,9583232000.0
19757,1201,0.0,-4.34208297729,-4.375,120.393753052,120.375,27.0,377,7341528064.0
19763,1260,0.0,-4.45375061035,-4.375,135.192077637,135.125,10.0,377,1083495168.0
19766,1264,2617.0,-4.58291625977,-4.375,136.074584961,136.125,30.0,377,4615647744.0
19775,394,2617.0,-4.52791786194,-4.625,-81.2862472534,-81.375,10.0,378,1063710336.0
19776,395,0.0,-4.749584198,-4.625,-81.2679138184,-81.125,10.0,378,1063710336.0
19782,876,0.0,-4.66708374023,-4.625,39.2279167175,39.125,10.0,378,6481767936.0
19783,877,0.0,-4.55374908447,-4.625,39.4229164124,39.375,10.0,378,1415641216.0
19786,1143,3701.0,-4.67791748047,-4.625,105.857086182,105.875,54.0,378,7068454912.0
19791,1208,0.0,-4.51791763306,-4.625,122.172088623,122.125,10.0,378,1205995264.0
19797,1264,5235.0,-4.55791854858,-4.625,136.05708313,136.125,30.0,378,4615647744.0
19798,1265,0.0,-4.72291946411,-4.625,136.444580078,136.375,26.0,378,2399440640.0
19804,395,5851.0,-4.88291740417,-4.875,-81.1270828247,-81.125,20.0,379,17694992384.0
19805,570,3701.0,-4.80208396912,-4.875,-37.2670822144,-37.375,10.0,379,1669060992.0
19806,571,7850.0,-4.97041702271,-4.875,-37.1479148865,-37.125,10.0,379,14339959808.0
19807,767,0.0,-4.98875045776,-4.875,11.982916832,11.875,16.0,379,3536751616.0
19812,1198,0.0,-4.95375061035,-4.875,119.503753662,119.625,10.0,379,1559349120.0
19814,1206,0.0,-4.83875274658,-4.875,121.748748779,121.625,10.0,379,1082583808.0
19819,1266,0.0,-4.82791900635,-4.875,136.651245117,136.625,25.0,379,2334231040.0
19820,1267,3701.0,-4.86208343506,-4.875,136.985412598,136.875,24.0,379,2128554624.0
19821,1268,8275.0,-4.89291763306,-4.875,137.284576416,137.125,18.0,379,1534975872.0
19825,1325,2616.0,-4.937084198,-4.875,151.424591064,151.375,27.0,379,1091400832.0
19833,573,2616.0,-5.11625099182,-5.125,-36.6487503052,-36.625,15.0,380,41077841920.0
19839,768,0.0,-5.19874954224,-5.125,12.1320838928,12.125,37.0,380,12995805184.0
19841,875,0.0,-5.21458435059,-5.125,39.0729179382,38.875,10.0,380,1078500864.0
19842,876,0.0,-5.02958297729,-5.125,39.1029167175,39.125,10.0,380,1078500864.0
19856,1269,5851.0,-5.00791931152,-5.125,137.415420532,137.375,19.0,380,1594568192.0
19863,1325,0.0,-4.99625015259,-5.125,151.256256104,151.375,27.0,380,1091400832.0
19867,572,2616.0,-5.08791732788,-5.375,-36.7345809937,-36.875,15.0,381,41077841920.0
19868,574,2616.0,-5.10708427429,-5.375,-36.6604156494,-36.375,15.0,381,41077841920.0
19871,875,0.0,-5.43041610718,-5.375,38.9729156494,38.875,19.0,381,40257888256.0
19895,1303,0.0,-5.32041931152,-5.375,145.752914429,145.875,20.0,381,2116293248.0
19907,396,2615.0,-5.56291770935,-5.625,-80.8754196167,-80.875,10.0,382,9458330624.0
19909,579,2615.0,-5.67875099182,-5.625,-35.2179145813,-35.125,10.0,382,2630489088.0
19912,875,0.0,-5.66875076294,-5.625,38.8937492371,38.875,15.0,382,4587588608.0
19915,1138,0.0,-5.53291702271,-5.625,104.533752441,104.625,10.0,382,1469290624.0
19919,1143,0.0,-5.56541824341,-5.625,105.822914124,105.875,32.0,382,5024871424.0
19931,1303,0.0,-5.48708343506,-5.625,145.777923584,145.875,20.0,382,2116293248.0
19939,1317,0.0,-5.57291793823,-5.625,149.265411377,149.375,10.0,382,1005608512.0
19940,1318,0.0,-5.5320854187,-5.625,149.51625061,149.625,10.0,382,1101756416.0
19941,1322,0.0,-5.53791809082,-5.625,150.658752441,150.625,18.0,382,1822799744.0
19942,1323,0.0,-5.53625106812,-5.625,150.692077637,150.875,18.0,382,1822799744.0
19949,396,5229.0,-5.80208396912,-5.875,-80.8562469482,-80.875,10.0,383,5084178432.0
19950,578,0.0,-5.96125030518,-5.875,-35.1462478638,-35.375,10.0,383,4125440000.0
19951,579,5847.0,-5.78625106812,-5.875,-35.2170829773,-35.125,10.0,383,4125440000.0
19955,875,0.0,-5.96625137329,-5.875,38.7987518311,38.875,10.0,383,2076594944.0
19960,1144,0.0,-6.01625061035,-5.875,106.191253662,106.125,24.0,383,2232110080.0
19962,1147,0.0,-5.94291687012,-5.875,106.99041748,106.875,48.0,383,6688156160.0
19971,1275,0.0,-5.83458328247,-5.875,138.407089233,138.875,24.0,383,2038562816.0
19973,1307,0.0,-5.83625030518,-5.875,146.83291626,146.875,10.0,383,1027919168.0
19984,579,2614.0,-6.16291809082,-6.125,-35.1154136658,-35.125,10.0,384,2943521280.0
19985,769,0.0,-6.07625198364,-6.125,12.4670829773,12.375,2249.0,384,3.6893729751e+12
19988,875,0.0,-6.1570854187,-6.125,38.8445854187,38.875,20.0,384,41323888640.0
19991,1144,2614.0,-6.02208328247,-6.125,106.205413818,106.125,24.0,384,2232110080.0
19992,1146,2614.0,-6.02375030518,-6.125,106.657081604,106.625,19.0,384,1650100224.0
19995,1151,0.0,-6.18625259399,-6.125,107.831253052,107.875,15.0,384,1434252416.0
19996,1152,0.0,-6.23374938965,-6.125,108.20791626,108.125,18.0,384,3750184448.0
20012,396,0.0,-6.30624961853,-6.375,-80.7712478638,-80.875,10.0,385,3746783744.0
20013,397,0.0,-6.38458442688,-6.375,-80.6020812988,-80.625,10.0,385,6537391616.0
20014,577,0.0,-6.19958305359,-6.375,-35.1420822144,-35.625,10.0,385,2943521280.0
20015,579,5227.0,-6.33791732788,-6.375,-35.0620803833,-35.125,10.0,385,4112737280.0
20018,875,2613.0,-6.38708496094,-6.375,38.8554191589,38.875,29.0,385,17648766976.0
20022,1147,0.0,-6.07625198364,-6.375,107.01625061,106.875,48.0,385,6608878592.0
20023,1150,0.0,-6.13708496094,-6.375,107.462921143,107.625,47.0,385,6375066112.0
20039,399,0.0,-6.66374969482,-6.625,-80.09375,-80.125,10.0,386,2014895744.0
20041,770,0.0,-6.687084198,-6.625,12.5812501907,12.625,10.0,386,1313635584.0
20042,771,0.0,-6.72375106812,-6.625,12.6179170609,12.875,10.0,386,1313635584.0
20049,1164,0.0,-6.67041778564,-6.625,111.202087402,111.125,10.0,386,1377948544.0
20054,1274,2613.0,-6.57374954224,-6.625,138.67124939,138.625,18.0,386,3153982976.0
20055,1307,0.0,-6.74208450317,-6.625,146.969589233,146.875,53.0,386,12638661632.0
20056,1308,0.0,-6.72791671753,-6.625,147.050415039,147.125,10.0,386,1301990784.0
20057,1310,2612.0,-6.70791625977,-6.625,147.600418091,147.625,15.0,386,1667701376.0
20059,400,0.0,-6.91125106812,-6.875,-79.8929138184,-79.875,10.0,387,4027753984.0
20060,579,0.0,-6.96791648865,-6.875,-34.8712501526,-35.125,10.0,387,3237699584.0
20061,580,2612.0,-6.78208351135,-6.875,-34.9545822144,-34.875,10.0,387,3237699584.0
20063,771,0.0,-6.94874954224,-6.875,12.8020839691,12.875,10.0,387,3645841152.0
20069,1154,0.0,-6.77458572388,-6.875,108.80291748,108.625,15.0,387,1057484608.0
20070,1156,0.0,-6.76208496094,-6.875,109.065414429,109.125,15.0,387,1370331264.0
20076,1162,0.0,-6.77458572388,-6.875,110.572921753,110.625,23.0,387,3407750144.0
20087,1275,0.0,-6.69291687012,-6.875,138.823745728,138.875,18.0,387,2977246976.0
20088,1276,5840.0,-6.94541931152,-6.875,139.217926025,139.125,63.0,387,9477300224.0
20091,401,0.0,-7.07875061035,-7.125,-79.7229156494,-79.625,10.0,388,1818913536.0
20092,402,0.0,-7.19708442688,-7.125,-79.6737518311,-79.375,10.0,388,1818913536.0
20093,580,0.0,-7.08625030518,-7.125,-34.8862495422,-34.875,10.0,388,19664136192.0
20094,771,0.0,-7.20291900635,-7.125,12.8520832062,12.875,66.0,388,19364409344.0
20095,877,0.0,-7.18208312988,-7.125,39.4404182434,39.375,10.0,388,1474271232.0
20097,1146,0.0,-7.02875137329,-7.125,106.547912598,106.625,17.0,388,1814566528.0
20098,1156,0.0,-6.84791946411,-7.125,109.143753052,109.125,15.0,388,1370331264.0
20100,1162,0.0,-6.86625289917,-7.125,110.517082214,110.625,23.0,388,3407750144.0
20101,1170,0.0,-7.07541656494,-7.125,112.627914429,112.625,85.0,388,15755820032.0
20114,401,0.0,-7.33208465576,-7.375,-79.5904159546,-79.625,10.0,389,3986182912.0
20117,877,0.0,-7.43291854858,-7.375,39.3187522888,39.375,10.0,389,1862229504.0
20120,1147,2610.0,-7.42875289917,-7.375,106.793746948,106.875,11.0,389,1392078464.0
20122,1169,0.0,-7.20291900635,-7.375,112.649581909,112.375,85.0,389,15755820032.0
20126,1273,0.0,-7.41708374023,-7.375,138.361251831,138.375,10.0,389,1029328000.0
20128,1275,0.0,-7.30291748047,-7.375,138.831253052,138.875,10.0,389,1127274624.0
20131,1294,2610.0,-7.42875289917,-7.375,143.652084351,143.625,38.0,389,4003526656.0
20132,1295,2609.0,-7.71541595459,-7.375,144.037918091,143.875,21.0,389,1595508608.0
20133,1297,0.0,-7.63708496094,-7.375,144.347915649,144.375,103.0,389,16480326656.0
20138,580,0.0,-7.54708480835,-7.625,-34.8412475586,-34.875,10.0,390,2848861696.0
20139,772,0.0,-7.71875,-7.625,13.0620832443,13.125,10.0,390,2279644160.0
20145,1155,0.0,-7.67458343506,-7.625,108.792915344,108.875,35.0,390,3748766976.0
20146,1156,2609.0,-7.67375183105,-7.625,109.118751526,109.125,43.0,390,3699709184.0
20148,1171,0.0,-7.56125259399,-7.625,112.867919922,112.875,54.0,390,11090777088.0
20152,1175,0.0,-7.68208312988,-7.625,113.937919617,113.875,10.0,390,1361187200.0
20167,1297,5220.0,-7.51124954224,-7.625,144.372085571,144.375,103.0,390,16480326656.0
20169,1299,9412.0,-7.52291870117,-7.625,144.814575195,144.875,18.0,390,1401984384.0
20172,402,0.0,-7.93625068665,-7.875,-79.2970809937,-79.375,10.0,391,4428464640.0
20175,772,0.0,-7.82291793823,-7.875,13.1029167175,13.125,51.0,391,13409879040.0
20176,775,0.0,-7.97958374023,-7.875,13.1820831299,13.875,51.0,391,13409879040.0
20178,877,0.0,-7.77375030518,-7.875,39.3537521362,39.375,231.0,391,1.76265592832e+11
20179,1152,2609.0,-7.7820854187,-7.875,108.14541626,108.125,14.0,391,1162156288.0
20185,1160,0.0,-7.97708511353,-7.875,110.214584351,110.125,23.0,391,2203796224.0
20186,1171,0.0,-7.61208343506,-7.875,112.88458252,112.875,54.0,391,11090777088.0
20187,1172,0.0,-7.63291931152,-7.875,112.961250305,113.125,54.0,391,11090777088.0
20190,1175,2609.0,-7.73708343506,-7.875,113.769584656,113.875,10.0,391,1361187200.0
20201,1272,5835.0,-7.750415802,-7.875,138.002914429,138.125,11.0,391,1293651712.0
20203,1280,2609.0,-7.91291809082,-7.875,140.065414429,140.125,55.0,391,8049724416.0
20204,1293,7827.0,-7.91791915894,-7.875,143.30291748,143.375,69.0,391,10700833792.0
20206,1295,7380.0,-7.88875198364,-7.875,143.778747559,143.875,27.0,391,2332010240.0
20208,1300,0.0,-7.812084198,-7.875,145.012084961,145.125,144.0,391,31549044736.0
20209,1301,0.0,-7.93375015259,-7.875,145.431243896,145.375,38.0,391,5749094912.0
20211,1310,2609.0,-7.82291793823,-7.875,147.680419922,147.625,20.0,391,3924610816.0
20213,403,0.0,-8.16208457947,-8.125,-79.0370864868,-79.125,10.0,392,2142814208.0
20214,580,0.0,-8.07458305359,-8.125,-34.8920822144,-34.875,11.0,392,7455461376.0
20216,773,0.0,-8.19708251953,-8.125,13.2854166031,13.375,10.0,392,2684081152.0
20218,1161,0.0,-8.00875091553,-8.125,110.291252136,110.375,17.0,392,1480900608.0
20221,1174,0.0,-8.38375091553,-8.125,113.477081299,113.625,10.0,392,1219231360.0
20238,1276,0.0,-8.08791732788,-8.125,139.230422974,139.125,27.0,392,4987941888.0
20244,1304,0.0,-8.217918396,-8.125,146.162078857,146.125,45.0,392,9406136320.0
20245,1312,0.0,-8.05708312988,-8.125,148.008758545,148.125,30.0,392,3489024768.0
20246,404,0.0,-8.49125099182,-8.375,-78.8687515259,-78.875,10.0,393,1869085952.0
20247,580,2607.0,-8.38708305359,-8.375,-34.9704170227,-34.875,10.0,393,3446836480.0
20248,773,2607.0,-8.47041702271,-8.375,13.3820838928,13.375,23.0,393,11310354432.0
20249,774,2607.0,-8.4070854187,-8.375,13.3970832825,13.625,23.0,393,11310354432.0
20259,1173,0.0,-8.30875015259,-8.375,113.308746338,113.375,10.0,393,1219231360.0
20260,1174,0.0,-8.43375015259,-8.375,113.602081299,113.625,10.0,393,1264590976.0
20279,1201,2608.0,-8.29708480835,-8.375,120.49458313,120.375,17.0,393,1010658432.0
20282,1205,0.0,-8.49125289917,-8.375,121.311248779,121.375,10.0,393,1188159872.0
20306,1280,2607.0,-8.35541915894,-8.375,140.232910156,140.125,28.0,393,4280545792.0
20307,1281,5830.0,-8.46458435059,-8.375,140.367080688,140.375,45.0,393,8029466624.0
20308,1289,0.0,-8.27791595459,-8.375,142.400421143,142.375,315.0,393,63383994368.0
20309,1290,0.0,-8.32041931152,-8.375,142.717086792,142.625,18.0,393,2118106880.0
20314,1305,2607.0,-8.34708404541,-8.375,146.269592285,146.375,14.0,393,1873400320.0
20315,1310,2608.0,-8.0012512207,-8.375,147.95375061,147.625,30.0,393,3322064128.0
20316,1311,0.0,-8.31041717529,-8.375,148.202911377,147.875,17.0,393,2704730880.0
20317,1312,0.0,-8.48291778564,-8.375,148.237091064,148.125,17.0,393,2704730880.0
20319,405,2606.0,-8.63041687012,-8.625,-78.7479171753,-78.625,10.0,394,1439404416.0
20320,579,0.0,-8.59708404541,-8.625,-35.0487480164,-35.125,10.0,394,2086506624.0
20321,773,2606.0,-8.74041748047,-8.625,13.4020833969,13.375,18.0,394,10975514624.0
20322,877,0.0,-8.717918396,-8.625,39.3679161072,39.375,68.0,394,16720458752.0
20345,1220,0.0,-8.74041748047,-8.625,125.092086792,125.125,10.0,394,2602674432.0
20348,1224,0.0,-8.5012512207,-8.625,126.001251221,126.125,10.0,394,1354896128.0
20349,1225,2607.0,-8.50208282471,-8.625,126.228752136,126.375,10.0,394,1354896128.0
20356,1305,0.0,-8.69791793823,-8.625,146.498748779,146.375,22.0,394,2689473024.0
20360,405,0.0,-8.97208404541,-8.875,-78.6470794678,-78.625,10.0,395,11942563840.0
20361,579,0.0,-8.8295841217,-8.875,-35.1329154968,-35.125,16.0,395,6704374272.0
20365,878,0.0,-8.94291687012,-8.875,39.5012512207,39.625,32.0,395,4129341184.0
20391,1283,0.0,-8.95291900635,-8.875,140.776245117,140.875,18.0,395,3304751360.0
20395,1307,2605.0,-9.06458282471,-8.875,146.802093506,146.875,36.0,395,5377142272.0
20399,406,0.0,-9.25708389282,-9.125,-78.4945831299,-78.375,10.0,396,2794727680.0
20404,1188,0.0,-9.01708602905,-9.125,117.202087402,117.125,11.0,396,1510809216.0
20414,1284,0.0,-9.12708282471,-9.125,141.02041626,141.125,28.0,396,5568876032.0
20421,1292,0.0,-9.03458404541,-9.125,143.187088013,143.125,10.0,396,1230414976.0
20424,1307,0.0,-9.12208557129,-9.125,146.92124939,146.875,36.0,396,5377142272.0
20425,1314,0.0,-9.09208297729,-9.125,148.618743896,148.625,10.0,396,1040700800.0
20426,1315,2605.0,-9.05125045776,-9.125,148.94291687,148.875,35.0,396,6054498304.0
20432,406,2603.0,-9.45041656494,-9.375,-78.3829193115,-78.375,10.0,397,2794727680.0
20435,772,2604.0,-9.33124923706,-9.375,13.1612501144,13.125,226.0,397,1.49445492736e+11
20436,878,0.0,-9.47875213623,-9.375,39.6537513733,39.625,72.0,397,17035925504.0
20447,1290,0.0,-9.27541732788,-9.375,142.742080688,142.625,10.0,397,1415595648.0
20455,575,0.0,-9.72875022888,-9.625,-35.8120803833,-36.125,10.0,398,4274657792.0
20456,576,0.0,-9.69791793823,-9.625,-35.7837486267,-35.875,10.0,398,4274657792.0
20463,1201,0.0,-9.66208267212,-9.625,120.310417175,120.375,10.0,398,1147436416.0
20467,1219,0.0,-9.62291717529,-9.625,124.987083435,124.875,17.0,398,3235639552.0
20474,575,0.0,-10.0729179382,-9.875,-36.0470809937,-36.125,10.0,399,1637830400.0
20476,773,0.0,-9.86791610718,-9.875,13.3154172897,13.375,10.0,399,1295604480.0
20488,1318,0.0,-9.80208587646,-9.875,149.732910156,149.625,12.0,399,1119858048.0
20492,407,0.0,-10.0870838165,-10.125,-78.1679153442,-78.125,10.0,400,2199483136.0
20493,575,0.0,-10.1579170227,-10.125,-36.1537475586,-36.125,10.0,400,1637830400.0
20494,773,2600.0,-10.2329177856,-10.125,13.4954166412,13.375,29.0,400,22805622784.0
20495,878,0.0,-10.0437507629,-10.125,39.6920852661,39.625,10.0,400,5979723264.0
20496,879,0.0,-10.2012519836,-10.125,39.9737510681,39.875,10.0,400,2447309312.0
20504,1216,2601.0,-10.1595840454,-10.125,124.197921753,124.125,10.0,400,1987623552.0
20508,1311,0.0,-10.0529174805,-10.125,147.780426025,147.875,21.0,400,3004400384.0
20509,1312,2601.0,-10.0762519836,-10.125,148.16708374,148.125,12.0,400,1643508480.0
20511,1316,0.0,-10.2354164124,-10.125,149.097915649,149.125,10.0,400,1608198144.0
20518,408,0.0,-10.6670837402,-10.375,-77.844581604,-77.875,10.0,401,4425534976.0
20519,409,0.0,-10.6720848083,-10.375,-77.8395843506,-77.625,10.0,401,4425534976.0
20520,574,2599.0,-10.4729175568,-10.375,-36.4095840454,-36.375,377.0,401,6.348668928e+11
20538,408,0.0,-10.733751297,-10.625,-77.7937469482,-77.875,10.0,402,4425534976.0
20539,572,0.0,-10.7429180145,-10.625,-36.8562469482,-36.875,10.0,402,1666781440.0
20542,881,9373.0,-10.5129165649,-10.625,40.3962516785,40.375,181.0,402,1.54719961088e+11
20554,409,0.0,-10.8562507629,-10.875,-77.7037506104,-77.625,10.0,403,1006508800.0
20555,571,0.0,-10.9479179382,-10.875,-37.0387496948,-37.125,10.0,403,3299591424.0
20556,775,2598.0,-10.8637504578,-10.875,13.8020839691,13.875,52.0,403,22802382848.0
20561,1288,0.0,-10.9304170609,-10.875,142.212921143,142.125,24.0,403,2784587776.0
20565,409,0.0,-11.0845832825,-11.125,-77.6279144287,-77.625,10.0,404,4335568384.0
20566,571,0.0,-11.0945835114,-11.125,-37.1829147339,-37.125,10.0,404,16240934912.0
20567,881,0.0,-11.2337493896,-11.125,40.4337501526,40.375,10.0,404,1259974912.0
20575,570,0.0,-11.3729171753,-11.375,-37.3904151917,-37.375,10.0,405,3609016064.0
20576,775,2596.0,-11.3145828247,-11.375,13.8270835876,13.875,10.0,405,5569776128.0
20577,777,0.0,-11.1779174805,-11.375,13.8379173279,14.375,52.0,405,21342504960.0
20578,880,0.0,-11.3570861816,-11.375,40.375415802,40.125,10.0,405,2553264384.0
20579,881,0.0,-11.3170852661,-11.375,40.3470840454,40.375,10.0,405,2553264384.0
20592,410,0.0,-11.6129169464,-11.625,-77.2520828247,-77.375,10.0,406,3054406912.0
20593,570,0.0,-11.5204181671,-11.625,-37.4729156494,-37.375,10.0,406,4657854464.0
20595,776,0.0,-11.7762527466,-11.625,13.7987499237,14.125,16.0,406,4574581760.0
20596,881,2594.0,-11.6745834351,-11.625,40.4279174805,40.375,23.0,406,24643332096.0
20604,1288,2594.0,-11.6529169083,-11.625,142.038757324,142.125,16.0,406,1604898304.0
20609,411,0.0,-11.9379177094,-11.875,-77.1387481689,-77.125,10.0,407,2182588160.0
20610,569,0.0,-11.7879180908,-11.875,-37.5345840454,-37.625,10.0,407,35846369280.0
20611,775,0.0,-11.9570846558,-11.875,13.7637500763,13.875,16.0,407,4574581760.0
20617,1250,2593.0,-11.876250267,-11.875,132.677078247,132.625,10.0,407,2164045312.0
20619,1255,2593.0,-11.8470830917,-11.875,133.826248169,133.875,14.0,407,2468233984.0
20622,1288,9350.0,-11.9837503433,-11.875,142.077087402,142.125,27.0,407,2909874176.0
20626,411,2593.0,-12.0387516022,-12.125,-77.1420822144,-77.125,10.0,408,3259665920.0
20627,568,0.0,-12.2262516022,-12.125,-37.7637481689,-37.875,10.0,408,1527773184.0
20628,569,0.0,-12.077917099,-12.125,-37.6754150391,-37.625,10.0,408,4784031232.0
20629,774,2592.0,-12.2245826721,-12.125,13.6570835114,13.625,10.0,408,2799826176.0
20630,881,0.0,-12.2362518311,-12.125,40.4612503052,40.375,10.0,408,1456285568.0
20634,1245,0.0,-12.2295837402,-12.125,131.252914429,131.375,36.0,408,7208462336.0
20637,1250,0.0,-12.1062498093,-12.125,132.682922363,132.625,14.0,408,2284886784.0
20638,1251,8197.0,-12.1912498474,-12.125,132.768753052,132.875,36.0,408,7631615488.0
20640,1258,5185.0,-12.0954170227,-12.125,134.597915649,134.625,22.0,408,7641587712.0
20647,1287,0.0,-12.0870838165,-12.125,141.924591064,141.875,53.0,408,7389001216.0
20649,1292,2592.0,-12.1479167938,-12.125,143.08291626,143.125,15.0,408,1697362176.0
20650,412,0.0,-12.2729167938,-12.375,-76.9004135132,-76.875,10.0,409,1583860736.0
20651,413,0.0,-12.2937507629,-12.375,-76.8637466431,-76.625,10.0,409,1583860736.0
20653,773,2591.0,-12.436252594,-12.375,13.4879169464,13.375,43.0,409,16646251520.0
20665,1247,0.0,-12.2720832825,-12.375,131.776245117,131.875,35.0,409,7357299200.0
20666,1248,0.0,-12.3087501526,-12.375,132.076248169,132.125,15.0,409,2535474176.0
20667,1249,3664.0,-12.392083168,-12.375,132.38041687,132.375,42.0,409,11138859008.0
20669,1260,2591.0,-12.2737503052,-12.375,135.053756714,135.125,27.0,409,10371464192.0
20679,1293,0.0,-12.4954166412,-12.375,143.272079468,143.375,10.0,409,2032046848.0
20681,413,0.0,-12.6745834351,-12.625,-76.6620788574,-76.625,10.0,410,2410120448.0
