grdc_id,river,station,country,lat_org,lon_org,area,altitude,ds_stat_no,w_level,d_start,d_end,d_yrs,d_miss,m_start,m_end,m_yrs,m_miss,lta_discharge,combi_relerr,dist,dist_relerr,lat,lon,upa_local_max,upa_relerr,uparea,cmf_row,cmf_col,cmf_lon,cmf_lat
6342502,DANUBE RIVER,BERG,DE,48.2663,9.7314,4036,492.12,6342501,0,1929,2013,85,0.5,,,,,38.764,0.054959451,726.5824682,0.072658247,48.265,9.725,4996.155762,0.019561859,4075.47583,166,758,9.625,48.375
6342510,LECH,AUGSBURG BELOW WERTACH,DE,48.407,10.888,3800,456.78,6342500,0,1959,2012,54,0,,,,,113.617,0.052103507,312.0374337,0.031203743,48.405,10.89,4054.835938,0.093903035,3978.415771,166,763,10.875,48.375
6342512,LECH,LECHBRUECK,DE,47.6966,10.799,1713.9,721,6345511,0,1950,2012,63,0,,,,,71.139,0.037563017,478.4169691,0.047841697,47.695,10.795,1874.829346,0.017005658,1699.327026,169,763,10.875,47.625
6342513,LECH,LANDSBERG,DE,48.0415,10.8751,2295,584.41,6342510,0,1900,2012,113,0,,,,,82.477,0.026196145,382.7829464,0.038278295,48.045,10.875,2344.574951,0.002031846,2292.668457,167,763,10.875,48.125
6342520,ALTMUEHL,EICHSTAETT,DE,48.8885,11.1968,1400,384,6342521,0,1940,2010,71,0,,,,,9.951,0.023555017,258.8070796,0.025880708,48.89,11.195,1527.971313,0.018903634,1413.232544,163,765,11.375,49.125
6342521,ALTMUEHL,BEILNGRIES,DE,49.0284,11.4782,2475,364.68,6342910,0,1994,2012,19,0,,,,,17.073,0.025580403,265.7392679,0.026573927,49.03,11.48,2857.986572,0.023593355,2445.803223,163,766,11.625,49.125
6342522,ALTMUEHL,TREUCHLINGEN,DE,48.9532,10.9135,982,407,6342520,0,1941,2010,70,0,,,,,5.678,0.036194914,436.4788881,0.043647889,48.955,10.91,1189.726929,0.021288963,992.4528809,164,763,10.875,48.875
6342525,SULZ,BERCHING,DE,49.1069,11.4414,152.3,383.59,6342521,0,1950,2000,51,0,,,,,1.119,0.020059767,259.3521305,0.025935213,49.105,11.44,2448.84668,0.008308876,152.932724,163,766,11.625,49.125
6342530,WERTACH,WERTACH,DE,47.59,10.41,34.5,909,6342510,0,1956,2007,52,0.02,,,,,1.634,0.027471865,0,0,47.59,10.41,843.918396,0.082415596,35.92166901,168,762,10.625,47.875
6342531,WERTACH,BIESSENHOFEN,DE,47.8295,10.6408,450,697.28,6342510,0,,,,,1920,2011,92,0,12.274,0.019189134,104.5145303,0.010451453,47.83,10.64,584.8130493,0.036664497,441.7504883,168,762,10.625,47.875
6342540,TRAUCHGAUER ACH,TRAUCHGAU,DE,47.65,10.83,26.9,786,6342512,0,1925,2006,82,0,,,,,0.795,0.073455741,556.5974504,0.055659745,47.65,10.825,1824.073364,0.109047733,25.43330765,169,763,10.875,47.625
6342570,AMMER,OBERAMMERGAU,DE,47.6,11.06,113.6,830,6342571,0,1920,2007,88,0,,,,,3.715,0.055133214,0,0,47.6,11.06,514.5460815,0.165399641,122.9946976,168,764,11.125,47.875
6342571,AMMER,PFAEFFINGEN,DE,48.5264,8.9622,133,348.6,6342510,0,1911,2010,100,0.26,,,,,0.98,0.034929938,503.8407393,0.050384074,48.53,8.965,2309.828857,0.004021666,132.7325592,165,756,9.125,48.625
6342600,DANUBE RIVER,REGENSBURG/SCHWABELWEIS,DE,49.0236,12.1387,35399,324.49,6342920,0,1923,2013,91,0,1931,1970,40,0,443.772,0.015235071,210.1352773,0.021013528,49.025,12.14,35743.30469,0.003678158,35464.10156,163,769,12.375,49.125
6342610,NAAB,HEITZENHOFEN,DE,49.1183,11.9363,5426,338.46,6342600,0,1920,2012,93,0,,,,,50.293,0.016750314,234.9972725,0.023499727,49.12,11.935,5484.279785,0.003251489,5417.178711,163,767,11.875,49.125
6342611,NAAB,UNTERKOEBLITZ,DE,49.5356,12.1539,2004,372.16,6342610,0,1940,2012,73,0,,,,,19.628,0.032972548,494.2355388,0.049423554,49.54,12.155,2671.621582,7.05E-05,2004.070679,161,768,12.125,49.625
6342620,REGEN,REGENSTAUF,DE,49.128,12.1294,2658,334.13,6342600,0,1900,2008,109,0.93,,,,,37.753,0.03776037,535.9945234,0.053599452,49.13,12.125,2885.707764,0.006082206,2666.083252,163,769,12.375,49.125
6342630,CHAMB,FUHRT IM WALD,DE,49.3095,12.8416,276,-999,6342920,0,1950,2009,60,0,,,,,2.993,0.065705982,882.2390823,0.088223908,49.305,12.835,392.5335388,0.020670131,278.852478,162,771,12.875,49.375
6342640,GROSSE LABER,SCHOENACH,DE,48.9117,12.4231,406,326.28,6342920,0,1953,2011,59,0.01,,,,,2.359,0.070455881,970.4373838,0.097043738,48.915,12.415,37140.17188,0.017280165,409.5078735,164,770,12.625,48.875
6342650,AMPER,INKOFEN,DE,48.4607,11.8652,3043,417.34,6342925,0,1925,2012,88,0,,,,,44.945,0.023055172,79.44231089,0.007944231,48.46,11.865,7105.225098,0.053277053,3124.061035,166,768,12.125,48.375
6342655,GLONN,HOHENKAMMER,DE,48.4227,11.5241,392,450.08,6342650,0,1935,2011,77,0,,,,,3.27,0.063419094,802.5272265,0.080252723,48.43,11.525,3004.239014,0.029751835,386.1686401,166,768,12.125,48.375
6342660,STROGEN,APPOLDING,DE,48.4136,11.9794,141.8,424.24,6342925,0,1953,2009,57,0,,,,,1.48,0.108814033,166.4424298,0.016644243,48.415,11.98,7898.871582,0.293153614,121.0154114,166,768,12.125,48.375
6342670,VILS,ROTTERSDORF,DE,48.6062,12.6938,719.5,371.89,6342900,0,1962,2012,51,0,,,,,5.7,0.035693002,433.756023,0.043375602,48.61,12.695,8834.074219,0.020327803,726.8129272,165,770,12.625,48.625
6342675,VILS,VILSBIBURG,DE,48.453,12.356,318,433.09,6342670,0,1939,2009,71,0,,,,,2.673,0.035172281,495.5503495,0.049555035,48.455,12.36,538.5396729,0.006406772,319.0186768,165,770,12.625,48.625
6342800,DANUBE RIVER,HOFKIRCHEN,DE,48.6766,13.1152,47496,299.6,6342900,0,1900,2013,114,0,1901,1994,94,0,639.676,0.042026165,604.2940635,0.060429406,48.675,13.11,49325.71094,0.005219683,47619.95703,165,772,13.125,48.625
6342810,SCHMIECHA,UNTERSCHMEIEN,DE,48.0917,9.1498,155,581.91,6342970,0,1931,2013,83,0.33,,,,,1.558,0.063010025,608.2658466,0.060826585,48.09,9.155,2121.619385,0.067376904,149.7782898,167,756,9.125,48.125
6342820,GAISSA,HOERMANNSBERG,DE,48.6295,13.3691,212,-999,6342900,0,1957,2010,54,0,,,,,3.302,0.01164919,113.8855156,0.011388552,48.63,13.37,49704.62109,0.012170468,210.7099304,165,773,13.375,48.625
6342830,ILZ,KALTENECK,DE,48.6889,13.4519,762,327.97,6342900,0,1920,2012,93,0,,,,,16.026,0.022750089,242.7308231,0.024273082,48.69,13.45,841.0610352,0.019704103,769.5072632,165,773,13.375,48.625
6342840,GROSSE OHE,TAFERLRUCK,DE,48.9382,13.4124,19.1,-999,6342900,0,1977,2012,36,0,,,,,0.611,0.029265958,330.7088949,0.033070889,48.94,13.41,91.15647125,0.021656096,19.3068161,164,773,13.375,48.875
6342900,DANUBE RIVER,ACHLEITEN,DE,48.5824,13.5044,76653,287.7,6242100,0,1900,2013,114,0,1901,1991,91,0,1424.761,0.038800623,564.900994,0.056490099,48.585,13.5,76889.28906,0.00342167,76521.85938,166,774,13.625,48.375
6342910,DANUBE RIVER,OBERNDORF,DE,48.947,12.0149,26448,331.15,6342600,0,1925,2009,85,0,,,,,352.031,0.022554564,326.8321826,0.032683218,48.95,12.015,32521.74219,0.002297255,26478.37891,164,768,12.125,48.875
6342920,DANUBE RIVER,PFELLING,DE,48.8798,12.7472,37687,308.16,6342800,0,1925,2012,88,0,,,,,456.491,0.017272423,245.8637412,0.024586374,48.88,12.745,38005.28516,0.002644521,37736.83203,164,770,12.625,48.875
6342925,ISAR,LANDAU,DE,48.6738,12.6937,8467,333.65,6342800,0,1925,2011,87,0,,,,,167.757,0.055065271,432.006966,0.043200697,48.675,12.69,8849.807617,0.07879442,8800.576172,165,771,12.875,48.625
6342927,ISAR,BAD TOELZ KRAFTWERK,DE,47.7792,11.5403,1558.8,631,6342925,0,1958,2012,55,0,,,,,27.896,0.014599914,93.42792157,0.009342792,47.78,11.54,1621.292114,0.025114156,1539.226074,168,766,11.625,47.875
6342928,ISAR,MITTENWALD-KARWENDELSTEG,DE,47.4433,11.2708,404,904,6342926,0,1925,2012,88,2.59,,,,,12.187,0.026554286,205.8541313,0.020585413,47.445,11.27,504.7243042,0.038492031,396.2246094,169,766,11.625,47.625
6342930,LOISACH,KOCHEL,DE,47.6658,11.363,684.9,596,6342925,0,1910,2012,103,0.01,,,,,43.2,0.298574715,4291.226146,0.429122615,47.705,11.36,864.1524658,0.037478916,697.7346802,169,765,11.375,47.625
6342931,LOISACH,GARMISCH BELOW PARTNACH (UDP),DE,47.5025,11.0649,393.5,686,6342930,0,1925,2011,87,0,,,,,11.009,0.244717253,3449.436172,0.344943617,47.51,11.095,445.6663818,0.044264525,402.2090454,169,764,11.125,47.625
6342932,LOISACH,GARMISCH ODP,DE,47.4843,11.0649,250.2,711,6342931,0,1962,2006,45,0,,,,,7.162,0.049061656,622.8250016,0.0622825,47.49,11.065,435.0133057,0.022619966,253.0297546,169,764,11.125,47.625
6342935,PARTNACH,PARTENKIRCHEN,DE,47.48,11.12,95.4,730,6342930,0,1920,2007,88,0,,,,,3.921,0.067763836,779.7967602,0.077979676,47.475,11.115,445.6663818,0.047332156,93.14225769,169,764,11.125,47.625
6342940,ELLBACH,BAD TOELZ,DE,47.77,11.57,19.5,678,6342927,0,1934,2007,74,0,,,,,0.663,0.261448224,0,0,47.77,11.57,1615.063477,0.784344673,11.8526392,168,766,11.625,47.875
6342945,GAISSACH,GAISSACH,DE,47.74,11.58,36.8,660,6342927,0,1955,2007,53,0,,,,,1.036,0.029620849,0,0,47.74,11.58,1582.460205,0.088862546,35.16492844,169,766,11.625,47.625
6342947,SCHRONBACH,SYLVENSTEIN,DE,47.59,11.54,7.7,787,6342926,0,1959,2006,48,0,,,,,0.256,0.016178033,0,0,47.59,11.54,1384.56543,0.048534099,7.513143539,169,766,11.625,47.625
6342950,LEUTASCHER ACHE,MITTENWALD,DE,47.43,11.26,111.6,936.7,6342928,0,1927,2007,81,0,,,,,3.563,0.090076073,1113.194906,0.111319491,47.43,11.25,492.8117981,0.047589239,108.944519,169,766,11.625,47.625
6342960,MITTERNACHER OHE,EBERHARDSREUTH,DE,48.8163,13.3586,113,434,6342900,0,1950,2009,60,0,,,,,2.14,0.070449439,1037.839587,0.103783959,48.82,13.35,354.5968628,0.003780399,112.7864075,164,773,13.375,48.875
6342970,DANUBE RIVER,HUNDERSINGEN,DE,48.0725,9.3961,2647.01,542.53,6342502,0,1929,2013,85,0.4,,,,,25.599,0.06529265,300.6334374,0.030063344,48.075,9.395,3054.718262,0.135751262,2826.67749,167,757,9.375,48.125
6342980,DANUBE RIVER,KIRCHEN-HAUSEN,DE,47.93,8.68,759.88,657.34,6342970,0,1922,2008,87,4.57,,,,,12.927,0.045416905,550.2225296,0.055022253,47.925,8.68,886.7035522,0.026206208,769.836792,168,755,8.875,47.875
6343100,INN,WASSERBURG,DE,48.0593,12.2342,11983,420.45,6243850,0,1826,2012,187,0,1827,1988,162,0,353.074,0.035385042,473.7033988,0.04737034,48.06,12.23,12073.50098,0.011414445,11914.61035,167,768,12.125,48.125
6343110,LEITZACH,ERB,DE,47.8881,11.831,211.6,540,6343100,0,1950,2006,57,0,,,,,1.663,0.025970296,355.6317614,0.035563176,47.885,11.83,756.9187012,0.006784536,212.3178101,168,767,11.875,47.875
6343111,LEITZACH,STAUDEN,DE,47.71,11.9354,111.7,748,6343110,0,1940,2006,67,0,,,,,4.648,0.062547941,546.3824297,0.054638243,47.715,11.935,166.8277435,0.078367338,107.3231812,168,767,11.875,47.875
6343120,ROTTACH,ROTTACH,DE,47.69,11.78,30.7,727,6343110,0,1950,2007,58,0,,,,,1.117,0.060291017,0,0,47.69,11.78,254.3939819,0.180873051,27.92359924,168,767,11.875,47.875
6343500,SALZACH,BURGHAUSEN,DE,48.159,12.834,6649,352,6243850,0,1826,2012,187,0,1827,1989,163,1.54,258.33,0.031517673,458.3156684,0.045831567,48.16,12.83,22470.3418,0.002889885,6639.392578,167,772,13.125,48.125
6343510,EUZENAUER BACH,MUEHLHAUSEN,DE,47.71,12.17,6.2,473,6343850,0,1950,2006,57,0,,,,,0.22,0.069334454,778.3493221,0.077834932,47.715,12.175,9956.510742,0.052333497,6.03776598,169,768,12.125,47.625
6343520,STEINBACH,NUSSDORF,DE,47.75,12.18,28,535,6343850,0,1950,2007,58,0,,,,,0.91,0.140679499,0,0,47.75,12.18,10026.14551,0.422038496,33.90853882,169,768,12.125,47.625
6343530,TRAUN (TRIB. INN),STEIN,DE,47.991,12.542,367.4,493,6243850,0,1925,2012,88,0,,,,,12.97,0.060093779,247.7415462,0.024774155,47.99,12.54,1985.973755,0.130733028,343.3843384,166,771,12.875,48.375
6343531,TRAUN (TRIB. INN),HOCHBERG,DE,47.834,12.648,282.4,595,6343530,0,1968,2007,40,0.01,,,,,11.03,0.144486568,897.1555792,0.089715558,47.835,12.64,284.5200806,0.254028589,246.5311584,166,771,12.875,48.375
6343535,WEISSE TRAUN,SIEGSDORF,DE,47.82,12.65,182,598,6343530,0,1925,2007,83,0,,,,,7.76,0.144176694,556.5974504,0.055659745,47.82,12.645,283.6904297,0.321210593,152.7698364,166,771,12.875,48.375
6343537,ROTE TRAUN,WERNLEITEN,DE,47.83,12.65,91.2,598,6343530,0,1925,2007,83,0,,,,,3.13,0.004058972,0,0,47.83,12.65,284.5200806,0.012176916,90.64472961,166,771,12.875,48.375
6343550,BERCHDESGADENER ACHE,BERCHDESGADEN KLAERANLAGE,DE,47.64,13.01,368.4,515,6243240,0,1964,2007,44,0,,,,,16.33,0.025949717,0,0,47.64,13.01,3889.20166,0.07784915,354.0601807,169,772,13.125,47.625
6343555,RAMSAUER ACHE,ILSANK,DE,47.62,12.95,122.5,576,6343550,0,1930,2009,80,0,,,,,5.22,0.037394312,542.4409512,0.054244095,47.615,12.95,408.0485229,0.003694745,122.7263031,169,772,13.125,47.625
6343560,SAALACH,UNTERJETTENBERG,DE,47.681,12.823,927.3,494,6343500,0,1900,2012,113,0,,,,,38.24,0.035107347,487.9269538,0.048792695,47.685,12.825,1032.2323,0.007736649,923.7128906,169,771,12.875,47.625
6343570,TIROLER ACHEN / GROSSACHE,STAUDACH,DE,47.78,12.48,951.9,532,6343530,0,1920,2007,88,0,,,,,35.45,0.059863416,556.5974504,0.055659745,47.78,12.475,1114.492065,0.068270758,984.3934937,168,769,12.375,47.875
6343900,INN,PASSAU-INGLING,DE,48.562,13.444,26084,289,6342900,0,1920,2012,93,0,1921,1989,69,0.24,738.53,0.026588192,343.3530496,0.034335305,48.565,13.445,76658.50781,0.011093966,25939.3125,165,773,13.375,48.625
6348200,TANARO,MONTECASTELLO,IT,44.949,8.686,7885,79,6348400,0,1936,2008,73,18.96,,,,,128.06,0.020612064,156.5294386,0.015652944,44.95,8.685,25665.02539,0.030530304,8005.365723,180,755,8.875,44.875
6348201,TANARO,FARIGLIANO,IT,44.51,7.9,1522,235,6348200,0,1942,2008,67,27.02,,,,,37.02,0.042474584,551.3150445,0.055131504,44.515,7.9,1755.638916,0.017160743,1508.940674,181,752,8.125,44.625
6348300,DORA BALTEA,TAVAGNASCO,IT,45.55,7.828,3313,263,6348400,0,1936,2008,73,18.41,,,,,93.59,0.024915178,333.9584713,0.033395847,45.55,7.825,3383.721191,0.00795384,3299.824463,177,751,7.875,45.625
6348310,TORRENTE MASTALLONE,PONTE FOLLE,IT,45.83,8.26,149,440,6348400,0,1936,2008,73,53.07,,,,,7.12,0.058919406,783.0779536,0.078307795,45.835,8.255,683.6427002,0.020142626,147.4993744,177,753,8.375,45.625
6348400,PO,PIACENZA,IT,45.017,9.667,42030,42,6348500,0,1980,1985,6,0,1924,1979,56,0,976.4,0.392460181,5856.589543,0.585658954,45.065,9.69,42034.60156,0.006062634,41902.59375,179,758,9.625,45.125
6348500,PO,BORETTO,IT,44.9,10.55,55183,20,6348800,0,1980,1985,6,0,1965,1979,15,0,1295.03,0.078711714,1094.376906,0.109437691,44.91,10.55,56373.89453,0.01725976,55659.22266,179,762,10.625,45.125
6348800,PO,PONTELAGOSCURO,IT,44.883,11.6,70091,8,0,0,1980,1985,6,0,1918,1998,81,7.48,1513.73,0.068386655,763.3207254,0.076332073,44.89,11.6,72026.90625,0.052495819,71930.74219,180,766,11.625,44.875
6349200,ADIGE,BRONZOLO (BRANZOLL),IT,46.4,11.317,6926,227,6349300,0,1975,1990,16,0,1975,1990,16,0,146.36,0.059871058,779.236436,0.077923644,46.4,11.31,7188.695313,0.023765888,7008.30127,174,764,11.125,46.375
6349210,RIDANNA,VIPITENO,IT,46.88,11.41,207,940,6349200,0,1955,2008,54,3.43,,,,,7.43,0.076135813,1091.194461,0.109119446,46.89,11.41,580.3345337,0.010168546,205.9475555,172,765,11.375,46.875
6349300,ADIGE,TRENTO,IT,46.067,11.133,9763,186,6349500,0,1955,1981,27,0.02,1955,1981,27,0,209.07,0.147011124,2185.997702,0.21859977,46.075,11.115,9950.03418,0.003833831,9781.714844,175,764,11.125,46.125
6349350,TORRENTE ASTICO,PEDESCALA,IT,45.844,11.368,138,315,0,0,1950,2008,59,40.72,,,,,3.78,0.064741271,735.0600718,0.073506007,45.85,11.365,563.6312256,0.0472118,134.7423859,176,765,11.375,45.875
6349400,PIAVE,PONTE DELLA IASTA,IT,46.537,12.521,357,848,0,0,1932,2008,77,33.53,,,,,10.34,0.02349857,344.4978258,0.034449783,46.54,12.52,682.314209,0.001596146,356.7150879,173,769,12.375,46.625
6349410,TORRENTE BOITE,CANCIA,IT,46.431,12.223,313,818,0,0,1930,2008,79,36.77,,,,,9.44,0.032047533,247.7995125,0.024779951,46.43,12.225,398.3600159,0.046582695,320.2901917,174,769,12.375,46.375
6349411,TORRENTE BOITE,PODESTAGNO,IT,46.595,12.111,82,1330,6349410,0,1943,2008,66,51.14,,,,,2.25,0.07951324,861.5587058,0.086155871,46.6,12.105,210.5532227,0.06622798,79.28465271,173,768,12.125,46.625
6349500,ADIGE,BOARA PISANI,IT,45.1,11.82,11954,9,0,0,1980,1984,5,0,1922,1979,58,1.72,224.27,0.23877405,2723.976659,0.272397666,45.125,11.82,13946.46289,0.171526819,12979.21582,179,767,11.875,45.125
6351100,TORRENTE CORDEVOLE,SAVINIER,IT,43.525,11.993,110,1150,0,0,1939,2008,70,34.23,,,,,2.81,0.596827002,6368.521324,0.636852132,43.52,12.05,285.392395,0.516776741,81.57727814,185,768,12.125,43.625
6351500,TIBER,ROMA,IT,41.9,12.483,16545,1,0,0,,,,,1921,1979,59,0,231.06,0.090238789,1043.276361,0.104327636,41.895,12.475,16279.65723,0.062061094,16031.59961,193,768,12.125,41.625
6352500,ATERNO,ALLOGGIAMENTO IDRAULICO,IT,42.17,13.83,1961,248,0,0,1978,1985,8,1.2,1978,1985,8,0,16.57,0.077128142,0,0,42.17,13.83,2105.877686,0.231384426,1734.127563,190,775,13.875,42.375
6352600,OFANTO,S.SAMUELE DI CAFIERO,IT,41.3,16.14,2716,32,0,0,1978,1981,4,0,1978,1981,4,0,11.4,0.041432617,534.6593375,0.053465934,41.305,16.14,2915.124023,0.017365985,2739.583008,194,784,16.125,41.375
6353300,PLATANI,PASSOFONDUTO,IT,37.47,13.67,1237,136,0,0,1978,1980,3,0,1978,1980,3,0,2.37,0.08901717,1237.624001,0.1237624,37.475,13.66,1385.016602,0.019526711,1224.922729,210,774,13.625,37.375
6353400,IMERA MERIDIONALE,DRASI,IT,37.17,13.94,1782,56,0,0,1978,1980,3,0,1978,1980,3,0,4.26,0.102701389,1237.340503,0.12373405,37.175,13.95,2018.278198,0.060636066,1836.026733,211,775,13.875,37.125
6353500,SIMETO,PONTE MACCARRONE,IT,37.65,14.79,648,648,0,0,1978,1980,3,0,1978,1980,3,0,3.31,0.077371946,538.1562405,0.053815624,37.655,14.79,1639.668457,0.124484591,688.3330078,209,779,14.875,37.625
6357010,ODER RIVER,HOHENSAATEN-FINOW AP,DE,52.873,14.142,109564,0,0,0,1920,2013,94,1.07,1990,1996,7,0,524.73,0.035429916,465.1853806,0.046518538,52.87,14.145,112685.4141,0.013252671,110290.0078,148,776,14.125,52.875
6357020,FRIEDLAENDER STROM,BLIESDORF,DE,52.693,14.159,737,2,6357010,0,1970,2011,42,0,,,,,2.98,0.073926585,701.9358841,0.070193588,52.695,14.165,1144.416382,0.081392579,766.9931641,149,776,14.125,52.625
6357500,ODER RIVER,EISENHUETTENSTADT,DE,52.153,14.688,52033,25,6457100,0,1920,2011,92,0.48,1940,1995,56,1.06,304.32,0.030710853,309.7564624,0.030975646,52.155,14.69,51393.25,0.030181266,51247.78906,151,778,14.625,52.125
6357501,NEISSE RIVER / NYSA LUZYCKA,GUBEN 2,DE,51.969,14.707,4125,-999,6357500,0,1959,2012,54,0,,,,,28.95,0.032040823,247.3086124,0.024730861,51.97,14.705,4438.731934,0.046660747,4221.237793,151,779,14.875,52.125
6357502,NEISSE RIVER / NYSA LUZYCKA,GOERLITZ,DE,51.161,14.993,1621,176,6357501,0,1912,2012,101,6,,,,,17.18,0.017164195,247.24622,0.024724622,51.16,14.995,1783.744873,0.002043341,1619.343872,155,779,14.875,51.125
6357503,NEISSE RIVER / NYSA LUZYCKA,HARTAU,DE,50.872,14.821,376,233,6357502,0,1957,2012,56,1.82,,,,,5.96,0.029055907,242.3157773,0.024231578,50.87,14.82,838.6066284,0.038704567,368.7235413,156,779,14.875,50.875
6357510,PLIESSNITZ,TAUCHRITZ,DE,51.064,14.944,162,197,6357502,0,1964,2012,49,0,,,,,1.14,0.011050499,154.789993,0.015478999,51.065,14.945,1616.042114,0.002193498,161.8223267,155,779,14.875,51.125
6392100,ASI NEHRI,JISR ASH SHUGHUR,SY,35.816,36.318,5130,128,6692100,0,,,,,1976,1979,4,0,30.08,0.828718854,3057.700887,0.305770089,35.85,36.32,16029.65527,1.874616385,321.6089478,216,865,36.375,35.875
6392500,ASI NEHRI,AL QUSAYR,SY,34.517,36.583,1890,513,6392100,0,,,,,1976,1979,4,0,9.21,0.401386139,5253.186861,0.525318686,34.475,36.55,3112.646729,0.153521046,2035.077393,222,866,36.625,34.375
6394150,BARADA,HAMEH,SY,33.53,36.23,467,760,0,0,,,,,1976,1979,4,0,7.5,0.381925394,5613.889763,0.561388976,33.575,36.195,881.2678833,0.022998231,461.6299133,225,864,36.125,33.625
6395100,EUPHRATES,KADAHEYEH,SY,36.53,38.25,114000,307,2595300,0,,,,,1976,1979,4,0,972.35,0.078063331,437.1054027,0.04371054,36.525,38.25,105956.5781,0.146768913,105634.1719,214,873,38.375,36.375
6401070,NORDURA,STEKKUR,IS,64.7115,-21.6028,507,18,6401080,0,1971,2013,43,8.65,,,,,22.196,,,,,,,,,,,,
6401080,HVITA I BORGARFIROI,KLJAFOSS,IS,64.6914,-21.4147,1669,35,0,0,1951,2013,63,0,1951,1993,43,0,85.058,,,,,,,,,,,,
6401090,OELFUSA,SELFOSS,IS,63.9381,-21.0067,5678,12,0,0,1950,2014,65,0,1950,1992,43,0,381.364,,,,,,,,,,,,
6401110,BRUARA; BISKUPSTUNGUM,EFSTADALSBRU,IS,64.2644,-20.5197,219,150,6401111,0,1961,1999,39,0,1961,1991,31,0,38.149,,,,,,,,,,,,
6401111,BRUARA,DYNJANDI,IS,64.15,-20.57,641,57,6401120,0,1961,2013,53,0.51,,,,,65.845,,,,,,,,,,,,
6401120,THJORSA,THJORSARTUN,IS,63.9328,-20.635,7380,21,0,0,1947,2014,68,8.15,,,,,351.101,,,,,,,,,,,,
6401130,JOEKULSA I FLJOTSDAL,HOLL,IS,64.9839,-15.0883,558,50,0,0,1962,2002,41,0,1962,1991,30,0,29.428,,,,,,,,,,,,
6401150,YTRI-RANGA,ARBAEJARFOSS,IS,63.8632,-20.3407,572,35,0,0,1961,2014,54,0,,,,,44.783,,,,,,,,,,,,
6401160,FOSSA,EYJOLFSSTADIR; BERUFJOERDUR,IS,64.7532,-14.4856,113,40,0,0,1968,2014,47,0,,,,,8.103,,,,,,,,,,,,
6401200,VESTARI-JOEKULSA; SKAGAFIROI,GOODALABRU,IS,65.3306,-19.0853,841,150,0,0,1971,2014,44,0.01,1971,1991,21,0,22.237,,,,,,,,,,,,
6401250,VATNSDALSA (NORDURLAND),FORSAELUDALUR,IS,65.47,-20.33,959,70,0,0,1948,2014,67,8.65,,,,,10.002,,,,,,,,,,,,
6401300,HVALA,OP,IS,66.0697,-21.7519,178,9,0,0,1976,2014,39,0,,,,,14.22,,,,,,,,,,,,
6401310,VATNSDALSA (VESTFIRDIR),EIDI; VATNSFJOERDUR,IS,65.5891,-23.1283,102,9,0,0,1977,2013,37,31.74,,,,,7.378,,,,,,,,,,,,
6401400,FNJOSKA,ABOVE ARBUGSA,IS,65.8507,-17.8974,1132,44,0,0,1976,2014,39,15.45,,,,,37.926,,,,,,,,,,,,
6401440,MARKARFLJOT,EMSTRUR,IS,63.7798,-19.4168,390,425,0,0,1982,2014,33,0,,,,,42.702,,,,,,,,,,,,
6401460,SANDA,FLOEGUBRUI,IS,66.1981,-15.5966,268,20,0,0,1965,2014,50,2.48,,,,,13.423,,,,,,,,,,,,
6401500,DJUPA; FLJOTSHVERFI,BRU,IS,63.9489,-17.6569,311,43,0,0,1968,2014,47,0,1968,1992,25,0,27.28,,,,,,,,,,,,
6401600,SVARTA; BAROARDAL,ULLARFOSS,IS,65.3939,-17.31,717,311,6401601,0,1965,2014,50,6.45,1932,1992,61,0,20.278,,,,,,,,,,,,
6401601,SVARTA; SKAGAFIROI,REYKJAFOSS,IS,65.4942,-19.3883,393,40,0,0,1932,2014,83,0,1933,1992,60,0,9.974,,,,,,,,,,,,
6401610,SKJALFANDAFLJOT,ALDEYJARFOSS,IS,65.3708,-17.3469,2163,261,0,0,1987,2014,28,0.01,,,,,48.889,,,,,,,,,,,,
6401701,JOEKULSA A FJOELLUM,FERJUBAKKI,IS,66.0336,-16.4492,7074,26,0,0,,,,,1940,1991,52,0,189.99,,,,,,,,,,,,
6401702,JOEKULSA A FJOELLUM,GRIMSSTADIR,IS,65.6233,-16.1893,5178,360,6401701,0,1965,2014,50,0.36,,,,,171.053,,,,,,,,,,,,
6401703,JOEKULSA A FJOELLUM,UPPTYPPINGAR,IS,65.03,-16.25,1966,559,6401702,0,1972,2013,42,6.37,,,,,94.904,,,,,,,,,,,,
6401800,LAGARFLJOT,LAGARFOSS,IS,65.505,-14.3675,2782,13,0,0,1949,2002,54,0,1949,1993,45,8.32,118.896,,,,,,,,,,,,
6421100,MEUSE,LITH,NL,51.82,5.45,29000,5,0,0,1911,1995,85,0.01,1911,1984,74,0,325.161,0.053642768,785.3688844,0.078536888,51.815,5.455,29000.22266,0.003854526,28944.10938,153,741,5.375,51.625
6421101,MEUSE,SINT PIETER NOORD,NL,50.83,5.71,21300,44,6421500,0,1994,2013,20,5.05,,,,,258.205,0.120022306,1570.401352,0.157040135,50.82,5.7,21789.91211,0.045986649,20810.24219,156,743,5.875,50.875
6421102,MEUSE,VENLO,NL,51.68,6.17,26040,11,6421501,0,1996,2013,18,0.67,,,,,292.947,0.631127238,0,0,51.68,6.17,1585.641357,1.893381715,1388.170654,153,743,5.875,51.625
