index,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn
174,8800,0.000000,45.375000,-123.625000,18,1455.028198,-123.955100,45.364580,22434,4880,diva_id__4412,-123.951248,45.566250,0.420000,-123.951248,45.566250,2.000000,0.000000
175,8467,0.000000,46.375000,-123.375000,493,652013.312500,-123.925800,46.276040,35689,16362,deltas_046,-123.462082,46.262085,0.413000,-123.462082,46.262085,6.233516,0.000000
176,7665,0.000000,49.625000,-123.125000,42,3863.930908,-123.427700,49.427080,35240,4807,diva_id__4339,-123.182915,49.701248,0.444000,-123.182915,49.701248,2.000000,0.000000
177,10843,0.000000,38.375000,-123.125000,17,3838.608154,-123.691400,38.906250,70595,16,arena_cove,-123.127914,38.448750,0.463000,-123.127914,38.448750,2.000000,0.000000
178,7787,8860.233305,49.125000,-122.875000,455,231242.656250,-122.959000,49.036460,13343,1156,diva_id__685,-122.968750,49.156250,0.444000,-122.968750,49.156250,5.972267,0.000000
179,7853,0.000000,48.875000,-122.625000,17,2155.011475,-122.548800,48.776040,3476,4828,diva_id__4360,-122.594582,48.767918,0.442000,-122.594582,48.767918,2.000000,0.000000
180,8224,0.000000,47.125000,-122.625000,17,1898.370117,-122.519500,47.265630,22422,1161,diva_id__690,-122.694580,47.102917,0.449000,-122.694580,47.102917,2.000000,0.000000
181,7956,0.000000,48.375000,-122.375000,71,8195.565430,-122.548800,48.255210,13063,4867,diva_id__4399,-122.472916,48.361252,0.449000,-122.472916,48.361252,2.208722,0.000000
182,8005,0.000000,48.125000,-122.375000,20,1732.467651,-122.490200,48.098960,13936,1492,diva_id__1021,-122.364586,48.192085,0.449000,-122.364586,48.192085,2.000000,0.000000
183,8103,0.000000,47.625000,-122.375000,13,1530.683228,-122.402300,47.663730,1130,4862,diva_id__4394,-122.408752,47.672916,0.449000,-122.408752,47.672916,2.000000,0.000000
184,8167,0.000000,47.375000,-122.375000,20,2635.576904,-122.431600,47.317710,5553,4856,diva_id__4388,-122.426247,47.267918,0.449000,-122.426247,47.267918,2.000000,0.000000
185,8006,0.000000,48.125000,-122.125000,39,4546.581543,-122.314500,47.942710,11734,4866,diva_id__4398,-122.207916,48.020416,0.449000,-122.207916,48.020416,2.000000,0.000000
186,8168,0.000000,47.375000,-122.125000,11,1181.161011,-122.373000,47.578130,1132,4861,diva_id__4393,-122.357918,47.577915,0.449000,-122.357918,47.577915,2.000000,0.000000
188,10912,0.000000,38.125000,-122.125000,10,1093.428711,-122.373000,38.046880,11583,1173,diva_id__702,-122.247086,38.078751,0.478000,-122.247086,38.078751,2.000000,0.000000
190,11055,0.000000,37.625000,-122.125000,10,1920.499634,-122.138700,37.578130,1635,4916,diva_id__4448,-122.147079,37.591248,0.477000,-122.147079,37.591248,2.000000,0.000000
191,11109,0.000000,37.375000,-122.125000,10,1797.332153,-122.021500,37.473960,1618,4919,diva_id__4451,-122.032082,37.462082,0.473000,-122.032082,37.462082,2.000000,0.000000
192,10913,0.000000,38.125000,-121.875000,159,124314.117188,-122.138700,37.682290,44950,1175,diva_id__704,-121.942085,38.055416,0.477000,-121.942085,38.055416,3.405376,0.000000
193,11231,0.000000,36.875000,-121.875000,10,3367.644043,-121.787100,36.848960,1904,4936,diva_id__4468,-121.807915,36.852917,0.471000,-121.807915,36.852917,2.000000,0.000000
194,11329,0.000000,36.625000,-121.875000,10,11095.521484,-121.816400,36.692710,5778,4937,diva_id__4469,-121.796249,36.742081,0.472000,-121.796249,36.742081,2.000000,0.000000
197,11769,0.000000,34.875000,-120.625000,10,4741.557617,-120.673800,34.973960,2286,1182,diva_id__711,-120.648750,34.972916,0.465000,-120.648750,34.972916,2.000000,0.000000
198,11836,0.000000,34.625000,-120.625000,10,2325.519775,-120.615200,34.765630,8279,4950,diva_id__4482,-120.601250,34.692085,0.465000,-120.601250,34.692085,2.000000,0.000000
200,11975,0.000000,34.125000,-119.375000,10,4211.224121,-119.267600,34.244790,1529,4963,diva_id__4495,-119.261246,34.232082,0.481000,-119.261246,34.232082,2.000000,0.000000
201,12026,0.000000,33.875000,-118.125000,10,2026.276978,-118.212900,33.723960,4285,4977,diva_id__4509,-118.197914,33.760414,0.478000,-118.197914,33.760414,2.000000,0.000000
202,12083,0.000000,33.625000,-118.125000,10,2094.054688,-118.154300,33.723960,4326,4978,diva_id__4510,-118.112915,33.742081,0.478000,-118.112915,33.742081,2.000000,0.000000
203,12084,0.000000,33.625000,-117.875000,10,6404.395020,-118.037100,33.671880,8727,4979,diva_id__4511,-117.957085,33.630417,0.478000,-117.957085,33.630417,2.000000,0.000000
204,2503,0.000000,68.875000,-117.625000,10,1066.208130,-116.777300,69.557290,73247,6316,diva_id__5848,-117.736252,68.992920,-0.049000,-117.736252,68.992920,2.000000,0.000000
205,12181,0.000000,33.125000,-117.375000,10,1885.855469,-117.363300,33.177080,7362,4990,diva_id__4522,-117.408752,33.231247,0.478000,-117.408752,33.231247,2.000000,0.000000
206,12237,0.000000,32.875000,-117.375000,10,1274.421509,-117.275400,32.734380,3320,4995,diva_id__4527,-117.251251,32.756248,0.487000,-117.251251,32.756248,2.000000,0.000000
207,2505,0.000000,68.875000,-117.125000,10,1640.899780,-116.777300,69.557290,74625,6316,diva_id__5848,-117.113754,68.897079,-0.049000,-117.113754,68.897079,2.000000,0.000000
208,12307,0.000000,32.625000,-117.125000,10,4420.874512,-117.128900,32.540380,2157,5008,diva_id__4540,-117.132080,32.559582,0.490000,-117.132080,32.559582,2.000000,0.000000
209,1298,3894.341286,71.375000,-116.875000,49,15913.996094,-117.360400,71.197940,21851,6308,diva_id__5840,-116.787918,71.266251,-0.030000,-116.787918,71.266251,2.000000,0.000000
210,2111,1962.809747,69.625000,-116.875000,13,4801.377930,-116.777300,69.557290,9232,6316,diva_id__5848,-116.822914,69.638748,-0.049000,-116.822914,69.638748,2.000000,0.000000
211,12136,0.000000,33.375000,-116.875000,10,1460.073364,-117.363300,33.177080,3876,4990,diva_id__4522,-117.391251,33.202915,0.478000,-117.391251,33.202915,2.000000,0.000000
214,12415,0.000000,32.125000,-116.875000,10,2398.199707,-116.648600,31.830110,36949,104,ensenada,-116.882919,32.096249,0.488000,-116.882919,32.096249,2.000000,0.000000
215,616,2731.161642,73.125000,-116.625000,13,2345.161133,-117.304700,72.942710,25171,6311,diva_id__5843,-116.592911,73.031250,-0.018000,-116.592911,73.031250,2.000000,0.000000
216,617,1930.789801,73.125000,-116.375000,10,1036.181641,-115.664100,73.203130,26726,6312,diva_id__5844,-116.348747,73.067917,0.025000,-116.348747,73.067917,2.000000,0.000000
217,12585,0.000000,31.375000,-116.375000,10,1810.712524,-116.648600,31.830110,67991,104,ensenada,-116.378754,31.263750,0.488000,-116.378754,31.263750,2.000000,0.000000
218,12724,0.000000,30.875000,-116.375000,10,1346.083740,-115.986300,30.442710,64160,384,san_quintin,-116.267914,30.966249,0.522000,-116.267914,30.966249,2.000000,0.000000
219,2509,1971.236766,68.875000,-116.125000,10,1124.071777,-115.664100,69.244790,50910,6317,diva_id__5849,-116.107086,68.815414,-0.061000,-116.107086,68.815414,2.000000,0.000000
220,12778,0.000000,30.625000,-116.125000,10,1222.277710,-115.986300,30.442710,30421,384,san_quintin,-116.041252,30.712082,0.522000,-116.041252,30.712082,2.000000,0.000000
221,12834,0.000000,30.375000,-115.875000,10,1668.145508,-115.986300,30.442710,4161,384,san_quintin,-115.942917,30.442083,0.522000,-115.942917,30.442083,2.000000,0.000000
222,12908,0.000000,30.125000,-115.875000,10,2733.962402,-115.986300,30.442710,48670,384,san_quintin,-115.787079,30.040417,0.522000,-115.787079,30.040417,2.000000,0.000000
223,398,0.000000,73.625000,-115.625000,13,2857.169434,-115.546900,73.697920,4290,6268,diva_id__5800,-115.604584,73.662918,0.025000,-115.604584,73.662918,2.000000,0.000000
225,522,0.000000,73.375000,-115.375000,10,1961.486694,-114.960900,73.307290,10564,6313,diva_id__5845,-115.258743,73.266251,0.025000,-115.258743,73.266251,2.000000,0.000000
226,1185,3889.060828,71.625000,-115.375000,10,1403.243164,-115.429700,71.484380,7253,6305,diva_id__5837,-115.432915,71.549583,-0.024000,-115.432915,71.549583,2.000000,0.000000
227,13137,0.000000,29.375000,-115.125000,10,1128.935669,-114.990200,29.348960,13892,5014,diva_id__4546,-115.107086,29.421249,0.515000,-115.107086,29.421249,2.000000,0.000000
228,12472,0.000000,31.875000,-114.875000,134,619823.187500,-114.755900,31.640630,35922,16404,deltas_141,-114.957085,31.914583,0.502000,-114.957085,31.914583,3.106544,0.000000
229,12527,0.000000,31.625000,-114.875000,10,1374.176147,-114.755900,31.588540,4957,5037,diva_id__4569,-114.805420,31.602917,0.502000,-114.805420,31.602917,2.000000,0.000000
230,820,2736.948199,72.625000,-114.625000,33,8146.705078,-113.789100,72.682290,29290,6314,diva_id__5846,-114.572083,72.561249,-0.074000,-114.572083,72.561249,2.000000,0.000000
231,12473,0.000000,31.875000,-114.625000,10,4590.672363,-114.697300,31.692710,11870,1201,diva_id__730,-114.598747,31.758749,0.502000,-114.598747,31.758749,2.000000,0.000000
232,12727,0.000000,30.875000,-114.625000,10,1714.564697,-114.814500,31.015630,18816,379,san_felipe,-114.707085,30.873749,0.515000,-114.707085,30.873749,2.000000,0.000000
233,2281,0.000000,69.375000,-114.375000,10,1513.725952,-115.664100,69.244790,48776,6317,diva_id__5849,-114.433746,69.296249,-0.061000,-114.433746,69.296249,2.000000,0.000000
234,13362,2465.847503,28.625000,-114.375000,10,2016.979492,-114.111300,28.203130,58111,5015,diva_id__4547,-114.281250,28.703749,0.536000,-114.281250,28.703749,2.000000,0.000000
236,13442,2470.431593,28.375000,-114.125000,10,1065.105103,-114.111300,28.203130,7402,5015,diva_id__4547,-114.067085,28.257082,0.536000,-114.067085,28.257082,2.000000,0.000000
237,13701,0.000000,27.625000,-114.125000,10,1830.017822,-113.994100,27.682290,13600,5020,diva_id__4552,-114.102921,27.607082,0.541000,-114.102921,27.607082,2.000000,0.000000
238,823,0.000000,72.625000,-113.875000,17,3342.042480,-113.789100,72.682290,7702,6314,diva_id__5846,-113.999580,72.652916,-0.074000,-113.999580,72.652916,2.000000,0.000000
240,12529,0.000000,31.625000,-113.875000,10,2279.867188,-113.877000,31.588540,10747,5040,diva_id__4572,-113.972084,31.641249,0.502000,-113.972084,31.641249,2.000000,0.000000
242,1716,0.000000,70.375000,-113.625000,10,1011.220947,-112.207000,70.390630,54217,6310,diva_id__5842,-113.607086,70.266251,-0.073000,-113.607086,70.266251,2.000000,0.000000
243,12530,0.000000,31.625000,-113.625000,10,1941.393188,-113.877000,31.588540,3341,5040,diva_id__4572,-113.842918,31.596249,0.502000,-113.842918,31.596249,2.000000,0.000000
244,12588,0.000000,31.375000,-113.625000,10,2706.515137,-113.877000,31.588540,28763,5040,diva_id__4572,-113.636246,31.431250,0.502000,-113.636246,31.431250,2.000000,0.000000
245,13703,4951.917165,27.625000,-113.625000,10,1010.154297,-113.994100,27.682290,12021,5020,diva_id__4552,-113.877914,27.715416,0.541000,-113.877914,27.715416,2.000000,0.000000
246,825,2735.074581,72.625000,-113.375000,10,1059.677612,-113.789100,72.682290,13539,6314,diva_id__5846,-113.387917,72.706253,-0.074000,-113.387917,72.706253,2.000000,0.000000
247,12589,0.000000,31.375000,-113.375000,10,12489.748047,-113.877000,31.588540,64670,5040,diva_id__4572,-113.317917,31.256248,0.502000,-113.317917,31.256248,2.000000,0.000000
248,13292,0.000000,28.875000,-113.375000,10,1029.329834,-113.525400,28.984380,28848,23,bahia,-113.313751,28.802916,0.513000,-113.313751,28.802916,2.000000,0.000000
250,12728,0.000000,30.875000,-113.125000,10,2655.117920,-113.056600,30.651040,38121,5045,diva_id__4577,-113.084579,30.992916,0.532000,-113.084579,30.992916,2.000000,0.000000
252,13798,2483.033045,27.375000,-113.125000,10,2395.212891,-113.349600,26.796880,27388,1197,diva_id__726,-113.175415,26.987915,0.571000,-113.175415,26.987915,2.000000,0.000000
253,13969,0.000000,26.875000,-113.125000,10,3168.768066,-113.349600,26.796880,27807,1197,diva_id__726,-113.148750,26.971249,0.571000,-113.148750,26.971249,2.000000,0.000000
254,1833,0.000000,70.125000,-112.875000,10,2300.255371,-112.207000,70.390630,34162,6310,diva_id__5842,-112.986252,70.231247,-0.073000,-112.986252,70.231247,2.000000,0.000000
255,12782,0.000000,30.625000,-112.875000,10,25916.416016,-112.998000,30.546880,2383,16411,deltas_155,-112.982086,30.530416,0.518000,-112.982086,30.530416,2.000000,0.000000
256,12837,0.000000,30.375000,-112.875000,10,1881.374023,-112.998000,30.546880,10964,16411,deltas_155,-112.916252,30.477917,0.518000,-112.916252,30.477917,2.000000,0.000000
258,1608,1953.663507,70.625000,-112.625000,12,2762.897217,-112.207000,70.390630,25977,6310,diva_id__5842,-112.647079,70.572083,-0.073000,-112.647079,70.572083,2.000000,0.000000
260,12979,0.000000,29.875000,-112.625000,10,1099.301270,-112.763700,30.026040,19061,5046,diva_id__4578,-112.657913,29.881248,0.518000,-112.657913,29.881248,2.000000,0.000000
262,14107,0.000000,26.375000,-112.625000,10,1038.581421,-112.294900,26.067710,36846,5022,diva_id__4554,-112.577087,26.281250,0.569000,-112.577087,26.281250,2.000000,0.000000
263,13072,0.000000,29.625000,-112.375000,10,2990.116943,-112.441400,29.192710,37030,1520,diva_id__1049,-112.427917,29.525415,0.508000,-112.427917,29.525415,2.000000,0.000000
264,14179,0.000000,26.125000,-112.375000,10,2664.323975,-112.294900,26.067710,1887,5022,diva_id__4554,-112.277084,26.062084,0.569000,-112.277084,26.062084,2.000000,0.000000
267,14380,0.000000,25.375000,-112.125000,10,4164.961914,-112.119100,25.286460,20678,5023,diva_id__4555,-112.078751,25.468750,0.579000,-112.078751,25.468750,2.000000,0.000000
268,14468,0.000000,25.125000,-112.125000,10,3663.150635,-112.119100,25.234380,5261,6595,diva_id__6127,-112.119583,25.187084,0.584000,-112.119583,25.187084,2.000000,0.000000
270,3050,2804.489037,67.625000,-111.875000,20,6013.772461,-111.503900,67.786460,19705,1140,diva_id__669,-111.857086,67.670418,-0.072000,-111.857086,67.670418,2.000000,0.000000
271,13143,0.000000,29.375000,-111.875000,10,8244.132812,-111.943400,28.776040,9362,16420,deltas_175,-111.984581,28.852083,0.515000,-111.984581,28.852083,2.000000,0.000000
272,13294,0.000000,28.875000,-111.875000,10,25372.091797,-111.943400,28.776040,8891,16420,deltas_175,-111.855415,28.797083,0.515000,-111.855415,28.797083,2.000000,0.000000
275,922,1937.841822,72.375000,-111.625000,10,2361.960205,-111.210900,72.421880,21329,6315,diva_id__5847,-111.637917,72.280418,-0.074000,-111.637917,72.280418,2.000000,0.000000
277,14703,0.000000,24.375000,-111.625000,10,1625.561890,-111.298800,24.244790,31886,5025,diva_id__4557,-111.558746,24.406250,0.588000,-111.558746,24.406250,2.000000,0.000000
278,1722,4375.021087,70.375000,-111.375000,24,9296.824219,-112.089800,70.338540,26202,6428,diva_id__5960,-111.412918,70.279587,-0.073000,-111.412918,70.279587,2.000000,0.000000
279,13446,0.000000,28.375000,-111.375000,10,3444.486084,-111.152300,27.968750,53643,5048,diva_id__4580,-111.462082,28.366249,0.532000,-111.462082,28.366249,2.000000,0.000000
280,14777,0.000000,24.125000,-111.375000,10,2383.470947,-111.298800,24.244790,3568,5025,diva_id__4557,-111.263748,24.242083,0.588000,-111.263748,24.242083,2.000000,0.000000
281,13523,0.000000,28.125000,-111.125000,10,1067.861694,-110.888700,27.942710,5842,134,guaymas,-110.831253,27.956249,0.542000,-110.831253,27.956249,2.000000,0.000000
282,2655,1973.122653,68.625000,-110.875000,10,1378.614868,-110.918000,68.489580,15284,6431,diva_id__5963,-110.847916,68.624580,-0.065000,-110.847916,68.624580,2.000000,0.000000
283,2957,1981.482559,67.875000,-110.875000,10,1418.703003,-110.742200,67.968750,16719,6430,diva_id__5962,-110.767914,67.818748,-0.065000,-110.767914,67.818748,2.000000,0.000000
284,13609,0.000000,27.875000,-110.875000,10,6135.361328,-110.888700,27.942710,7727,134,guaymas,-110.812080,27.927082,0.542000,-110.812080,27.927082,2.000000,0.000000
285,2958,0.000000,67.875000,-110.625000,10,1495.388672,-110.742200,67.968750,11075,6430,diva_id__5962,-110.662918,67.873749,-0.065000,-110.662918,67.873749,2.000000,0.000000
286,13706,0.000000,27.625000,-110.625000,10,72773.929688,-110.595700,27.630210,2655,16426,deltas_184,-110.591248,27.653748,0.541000,-110.591248,27.653748,2.000000,0.000000
287,926,1936.499886,72.375000,-110.375000,10,1041.608032,-110.273400,72.630210,22144,6319,diva_id__5851,-110.297081,72.431252,0.055000,-110.297081,72.431252,2.000000,0.000000
288,13902,0.000000,27.125000,-110.125000,10,1403.387939,-110.478500,27.317710,41338,5049,diva_id__4581,-110.127914,27.115417,0.545000,-110.127914,27.115417,2.000000,0.000000
289,927,0.000000,72.375000,-109.875000,10,1034.191528,-109.570300,72.838540,44675,6318,diva_id__5850,-109.817917,72.443748,0.055000,-109.817917,72.443748,2.000000,0.000000
290,13903,0.000000,27.125000,-109.875000,10,1918.025879,-109.599600,26.692710,57926,5050,diva_id__4582,-109.962914,27.100414,0.549000,-109.962914,27.100414,2.000000,0.000000
291,14049,0.000000,26.625000,-109.875000,10,14103.208008,-109.599600,26.692710,20897,5050,diva_id__4582,-109.803749,26.737915,0.549000,-109.803749,26.737915,2.000000,0.000000
292,15085,0.000000,23.125000,-109.625000,10,1274.544678,-109.863300,22.864580,28114,41,cabo_san_lucas,-109.681252,23.053749,0.598000,-109.681252,23.053749,2.000000,0.000000
294,14247,0.000000,25.875000,-109.375000,10,34809.007812,-109.423800,25.807290,2349,16432,deltas_198,-109.418747,25.827915,0.560000,-109.418747,25.827915,2.000000,0.000000
295,3131,3972.551924,67.375000,-108.875000,45,14284.794922,-109.160200,67.734380,40572,4753,diva_id__4285,-108.904587,67.382919,-0.061000,-108.904587,67.382919,2.000000,0.000000
296,14313,0.000000,25.625000,-108.875000,10,1176.730957,-109.423800,25.807290,50980,16432,deltas_198,-108.937912,25.671249,0.560000,-108.937912,25.671249,2.000000,0.000000
297,929,0.000000,72.375000,-108.625000,10,2062.625488,-108.632800,72.369790,7105,6327,diva_id__5859,-108.611252,72.306252,0.055000,-108.611252,72.306252,2.000000,0.000000
298,1186,1943.759763,71.625000,-108.375000,18,4708.375977,-107.460900,71.796880,26358,1473,diva_id__1002,-107.990417,71.627914,0.059000,-107.990417,71.627914,2.000000,0.000000
299,14385,0.000000,25.375000,-108.375000,10,12896.542969,-108.017600,25.026040,55833,5054,diva_id__4586,-108.494583,25.282082,0.584000,-108.494583,25.282082,2.000000,0.000000
300,3261,0.000000,66.875000,-108.125000,67,20650.173828,-107.753900,67.005210,25304,4754,diva_id__4286,-108.187080,66.853752,0.099000,-108.187080,66.853752,2.154044,0.000000
301,14386,0.000000,25.375000,-108.125000,10,1067.463013,-108.017600,25.026040,43518,5054,diva_id__4586,-108.358749,25.266251,0.584000,-108.358749,25.266251,2.000000,0.000000
302,14471,0.000000,25.125000,-108.125000,10,2491.907227,-108.017600,25.026040,26215,5054,diva_id__4586,-108.225418,25.167915,0.584000,-108.225418,25.167915,2.000000,0.000000
303,14559,0.000000,24.875000,-108.125000,10,2126.009277,-108.017600,25.026040,18404,5054,diva_id__4586,-108.001251,24.861250,0.584000,-108.001251,24.861250,2.000000,0.000000
304,1188,0.000000,71.625000,-107.875000,35,14017.797852,-107.460900,71.796880,23661,1473,diva_id__1002,-107.787079,71.610420,0.059000,-107.787079,71.610420,2.000000,0.000000
305,1015,2742.645697,72.125000,-107.625000,10,1633.241211,-107.460900,71.796880,34187,1473,diva_id__1002,-107.598747,72.101250,0.059000,-107.598747,72.101250,2.000000,0.000000
306,3337,0.000000,66.625000,-107.625000,10,1058.881958,-107.753900,67.005210,49732,4754,diva_id__4286,-107.602921,66.562080,0.099000,-107.602921,66.562080,2.000000,0.000000
307,14708,0.000000,24.375000,-107.625000,12,16454.326172,-108.017600,25.026040,65773,5054,diva_id__4586,-107.732086,24.494583,0.584000,-107.732086,24.494583,2.000000,0.000000
309,3264,1992.402107,66.875000,-107.125000,10,1577.711182,-107.636700,67.109380,39764,4755,diva_id__4287,-107.113747,66.816254,0.099000,-107.113747,66.816254,2.000000,0.000000
310,14877,0.000000,23.875000,-106.875000,10,2362.720947,-106.669900,23.515630,48496,5057,diva_id__4589,-106.932083,23.879583,0.617000,-106.932083,23.879583,2.000000,0.000000
