index,basin_idx,rivmth_idx,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat,rivhgt,elevtn,elvp10,elvp90,elvavg,area_km,cell_count,mean_drain_length,mean_drain_slope
45,3507,3506,0.000000,66.125000,-162.625000,15,1822.455566,-162.597700,66.067710,6789,4717,diva_id__4249,-162.667923,66.013748,0.203000,-162.667923,66.013748,2.000000,0.000000,10.260526,94.098999,50.144763,1824.328389,5,58684.544922,0.001727
46,4249,4248,0.000000,63.125000,-162.625000,10,1009.234863,-162.480500,63.619790,43242,6166,diva_id__5698,-162.652924,63.238750,0.501000,-162.652924,63.238750,2.000000,0.000000,4.741428,98.737424,47.067379,1008.588464,3,53223.750000,0.002208
47,4770,4769,0.000000,60.375000,-162.625000,234,120554.382812,-162.363300,60.234380,10452,4741,diva_id__4273,-162.521255,60.286251,0.517000,-162.521255,60.286251,4.191581,0.000000,12.510461,452.485623,202.522428,120482.238382,328,545260.317119,0.000446
48,1798,1797,1958.524107,70.125000,-162.375000,24,7477.776367,-163.183600,69.557290,65870,4713,diva_id__4245,-162.343750,70.073753,0.226000,-162.343750,70.073753,2.000000,0.000000,32.302867,488.414792,249.254822,7484.098853,28,242024.997656,0.001479
49,3189,3188,0.000000,67.125000,-162.375000,95,32742.798828,-163.300800,67.057290,37847,4715,diva_id__4247,-162.427917,67.062080,0.224000,-162.427917,67.062080,2.585327,0.000000,48.225002,584.541577,328.270301,32771.108151,113,316274.954780,0.001346
50,4833,4832,0.000000,60.125000,-162.125000,15,3651.514893,-162.363300,60.234380,7458,4741,diva_id__4273,-162.247910,60.199585,0.517000,-162.247910,60.199585,2.000000,0.000000,3.854923,246.358282,96.508089,3649.284704,9,143053.953125,0.001801
51,3259,3258,3984.078039,66.875000,-161.875000,89,29822.574219,-161.191400,66.328130,62311,4716,diva_id__4248,-161.780411,66.837082,0.207000,-161.780411,66.837082,2.494737,0.000000,16.872429,348.353561,141.915099,29848.036352,106,259188.970663,0.000838
52,3579,3578,0.000000,65.875000,-161.875000,19,2288.517090,-161.191400,66.328130,48599,4716,diva_id__4248,-161.851257,65.982086,0.207000,-161.851257,65.982086,2.000000,0.000000,12.509488,85.897000,52.037858,2290.764056,7,47973.375781,0.001536
53,3883,3882,0.000000,64.625000,-161.875000,10,1068.692383,-161.308600,64.557290,34863,4728,diva_id__4260,-161.891251,64.747086,0.537000,-161.891251,64.747086,2.000000,0.000000,17.400000,309.600000,139.500000,1069.620463,4,71835.246094,0.003183
55,4917,4916,2075.679061,59.875000,-161.875000,11,2416.781738,-162.363300,60.234380,58163,4741,diva_id__4273,-161.928757,59.758751,0.517000,-161.928757,59.758751,2.000000,0.000000,32.200000,266.918326,145.921749,2415.228880,8,147658.765625,0.001776
56,4983,4982,2076.307946,59.625000,-161.875000,10,1316.844727,-162.363300,60.234380,65029,4741,diva_id__4273,-161.872910,59.703751,0.517000,-161.872910,59.703751,2.000000,0.000000,6.400000,57.600000,32.000000,1315.991424,2,38214.984375,0.001675
57,5115,5114,4167.351984,59.125000,-161.625000,10,2622.861328,-161.894500,58.619790,59067,538,diva_id__67,-161.542923,59.118752,0.500000,-161.542923,59.118752,2.000000,0.000000,17.500000,174.221213,87.015838,2621.282768,8,80232.578125,0.001285
58,5911,5910,4249.942053,55.875000,-161.375000,10,1602.890137,-161.894500,55.807290,33931,4747,diva_id__4279,-161.387909,55.917915,0.442000,-161.387909,55.917915,2.000000,0.000000,2.066482,68.800000,29.738077,1601.841288,8,51352.120117,0.001122
59,3512,3511,0.000000,66.125000,-161.125000,39,7212.567871,-161.191400,66.328130,22143,4716,diva_id__4248,-161.094589,66.132919,0.207000,-161.094589,66.132919,2.000000,0.000000,22.196904,163.552307,80.125122,7219.502792,23,100764.089694,0.001308
60,3958,3957,0.000000,64.375000,-161.125000,13,2193.589844,-161.308600,64.557290,21025,4728,diva_id__4260,-161.176254,64.377083,0.537000,-161.176254,64.377083,2.000000,0.000000,30.437684,268.494995,145.881055,2195.654016,7,85962.927083,0.002559
61,3816,3815,4501.342642,64.875000,-160.875000,31,4812.994141,-161.308600,64.557290,48178,4728,diva_id__4260,-160.962921,64.964584,0.537000,-160.962921,64.964584,2.000000,0.000000,3.969878,136.829998,60.485646,4816.904887,16,97282.901855,0.000966
62,3884,3883,2853.393006,64.625000,-160.875000,12,1860.241943,-161.308600,64.557290,18755,4728,diva_id__4260,-160.916245,64.562080,0.537000,-160.916245,64.562080,2.000000,0.000000,60.101913,353.247498,192.262221,1861.910655,6,71964.083333,0.003760
63,4045,4044,2864.622758,63.875000,-160.875000,22,5263.344238,-161.308600,63.463540,52300,4730,diva_id__4262,-160.764587,63.867081,0.513000,-160.764587,63.867081,2.000000,0.000000,14.759286,298.098999,144.238215,5264.528985,16,85380.055176,0.002757
64,3767,3766,2848.786915,65.125000,-160.625000,18,2692.723877,-161.308600,64.557290,36812,4728,diva_id__4260,-160.882919,64.833748,0.537000,-160.882919,64.833748,2.000000,0.000000,84.173248,272.276193,164.109549,2695.187954,8,48162.675781,0.004131
66,3335,3334,0.000000,66.625000,-160.375000,10,1214.532593,-161.191400,66.328130,52901,4716,diva_id__4248,-160.288757,66.638748,0.207000,-160.288757,66.638748,2.000000,0.000000,0.790011,27.259131,14.282249,1215.615520,5,61364.881510,0.000375
67,5116,5115,0.000000,59.125000,-160.375000,20,4599.468262,-160.722700,58.828130,35089,6170,diva_id__5702,-160.342911,59.075417,0.480000,-160.342911,59.075417,2.000000,0.000000,14.815024,275.245886,117.314211,4596.598492,13,88725.897321,0.002001
68,3417,3416,0.000000,66.375000,-160.125000,47,11423.491211,-161.191400,66.328130,45981,4716,diva_id__4248,-160.215424,66.462914,0.207000,-160.215424,66.462914,2.000000,0.000000,7.322461,207.775002,92.071268,11434.635074,36,176801.222222,0.000759
69,3418,3417,0.000000,66.375000,-159.875000,10,1167.479492,-161.191400,66.328130,45637,4716,diva_id__4248,-160.202911,66.435417,0.207000,-160.202911,66.435417,2.000000,0.000000,5.233000,74.508202,37.586334,1168.564632,3,51354.695312,0.001686
70,1585,1584,0.000000,70.625000,-159.625000,10,1010.073486,-158.144500,70.807290,42510,1133,diva_id__662,-159.286255,70.738747,-0.010000,-159.286255,70.738747,2.000000,0.000000,1.684857,22.440857,11.456429,1010.981232,3,67187.875000,0.000386
71,1586,1585,0.000000,70.625000,-159.375000,10,1201.230591,-158.144500,70.807290,58547,1133,diva_id__662,-159.460419,70.512085,-0.010000,-159.460419,70.512085,2.000000,0.000000,7.927420,17.994999,14.180330,1202.247034,6,34749.654687,0.000523
72,5199,5198,2952.752167,58.875000,-158.875000,10,1477.718262,-158.378900,58.723960,32323,4743,diva_id__4275,-158.925415,58.787918,0.506000,-158.925415,58.787918,2.000000,0.000000,1.991875,15.154399,7.924837,1476.826936,5,54012.816406,0.000259
73,5117,5116,0.000000,59.125000,-158.625000,12,3399.295166,-158.378900,58.723960,47636,4743,diva_id__4275,-158.517090,59.146248,0.506000,-158.517090,59.146248,2.000000,0.000000,3.562714,99.152267,43.168642,3397.153976,10,96566.224609,0.000910
74,5200,5199,0.000000,58.875000,-158.625000,10,1174.223389,-158.378900,58.723960,29688,4743,diva_id__4275,-158.744583,58.912083,0.506000,-158.744583,58.912083,2.000000,0.000000,0.457234,4.115109,2.286172,1173.569664,2,41337.003906,0.000111
75,5812,5811,2120.392585,56.375000,-158.625000,10,1663.611450,-158.730500,55.859380,46597,6193,diva_id__5725,-158.656250,56.276249,0.422000,-158.656250,56.276249,2.000000,0.000000,5.993144,188.898999,80.246072,1662.592212,5,58860.204427,0.002105
76,5202,5201,0.000000,58.875000,-158.125000,74,30163.863281,-158.378900,58.723960,29201,4743,diva_id__4275,-158.018753,58.908752,0.506000,-158.018753,58.908752,2.268222,0.000000,38.439429,359.976581,172.013643,30145.604006,82,230083.035262,0.000733
78,5579,5578,0.000000,57.375000,-157.625000,10,1737.568237,-157.675800,57.578130,10049,4744,diva_id__4276,-157.651245,57.488750,0.497000,-157.651245,57.488750,2.000000,0.000000,1.750857,25.222750,11.962053,1736.425648,5,39897.297526,0.000271
79,5580,5579,0.000000,57.375000,-157.375000,10,2992.308838,-157.675800,57.578130,18491,4744,diva_id__4276,-157.406250,57.496250,0.497000,-157.406250,57.496250,2.000000,0.000000,2.278346,15.090236,7.605462,2990.615892,8,82627.099609,0.000151
80,5581,5580,0.000000,57.375000,-157.125000,10,1091.473022,-157.675800,57.578130,14757,4744,diva_id__4276,-157.512085,57.478752,0.497000,-157.512085,57.478752,2.000000,0.000000,0.600000,5.400000,3.000000,1090.731520,2,25039.886719,0.000240
81,1481,1480,1950.474342,70.875000,-156.875000,10,1624.808716,-158.144500,70.807290,73409,1133,diva_id__662,-156.157089,70.912086,-0.010000,-156.157089,70.912086,2.000000,0.000000,4.105769,20.628539,13.609721,1626.381668,8,58889.164551,0.000307
82,1482,1481,9949.552308,70.875000,-156.125000,24,11122.224609,-158.144500,70.807290,74383,1133,diva_id__662,-156.110413,70.832916,-0.010000,-156.110413,70.832916,2.000000,0.000000,10.990000,91.826923,38.846424,11133.376220,44,180111.655382,0.000249
84,4656,4655,0.000000,60.875000,-151.625000,27,4648.784180,-151.230500,60.755210,32394,4765,diva_id__4297,-151.732910,60.912918,0.402000,-151.732910,60.912918,2.000000,0.000000,32.324119,478.948843,335.597217,4645.851536,12,90845.139648,0.003631
85,1698,1697,2765.860255,70.375000,-151.375000,10,4397.912598,-151.816400,70.703130,42644,4720,diva_id__4252,-151.281250,70.363747,0.082000,-151.281250,70.363747,2.000000,0.000000,5.857746,63.276768,38.236866,4403.077654,16,102357.318750,0.000575
86,4774,4773,0.000000,60.375000,-151.375000,14,2243.270264,-151.230500,60.755210,42060,4765,diva_id__4297,-151.302917,60.378750,0.402000,-151.302917,60.378750,2.000000,0.000000,17.917084,265.468948,114.746535,2241.883956,6,70002.826823,0.002714
87,4657,4656,0.000000,60.875000,-151.125000,54,5950.314453,-151.230500,60.755210,10660,4765,diva_id__4297,-151.045410,60.787083,0.402000,-151.045410,60.787083,2.000000,0.000000,30.699601,440.723279,152.922620,5946.760827,17,130859.340402,0.001958
89,4597,4596,0.000000,61.125000,-150.875000,18,2444.493408,-150.644500,61.223960,16782,4760,diva_id__4292,-150.956253,61.208748,0.400000,-150.956253,61.208748,2.000000,0.000000,44.504823,495.009198,247.861918,2442.998284,7,77290.759766,0.004855
90,4924,4923,4640.422531,59.875000,-150.875000,13,1069.444214,-151.230500,59.609380,26002,4767,diva_id__4299,-150.952087,59.796249,0.421000,-150.952087,59.796249,2.000000,0.000000,24.878437,721.718799,365.831030,1068.744456,4,46602.285156,0.015655
91,4554,4553,0.000000,61.375000,-150.625000,164,51629.683594,-150.644500,61.223960,9478,4760,diva_id__4292,-150.573746,61.302082,0.400000,-150.573746,61.302082,3.468307,0.000000,72.340548,1011.832648,555.926786,51596.875389,148,272835.807377,0.002878
92,1701,1700,1955.273537,70.375000,-150.375000,143,59370.855469,-151.816400,70.703130,60516,4720,diva_id__4252,-150.433746,70.412918,0.082000,-150.433746,70.412918,3.219640,0.000000,66.659996,708.200000,392.041265,59423.906650,213,366751.594279,0.001279
93,4555,4554,0.000000,61.375000,-150.125000,10,1074.589233,-150.058600,61.223960,13775,4761,diva_id__4293,-150.307083,61.256248,0.405000,-150.307083,61.256248,2.000000,0.000000,15.165000,185.000000,90.893542,1073.949656,6,90899.890625,0.002629
94,4558,4557,0.000000,61.375000,-149.375000,69,8698.238281,-149.414100,60.885420,68481,4764,diva_id__4296,-149.284576,61.497917,0.405000,-149.284576,61.497917,2.186661,0.000000,110.303389,1399.928027,660.026972,8692.847678,23,111747.699544,0.008381
95,1705,1704,5866.790311,70.375000,-148.875000,23,9026.812500,-148.535200,70.442710,17353,338,prudhoe_bay,-148.962921,70.381248,0.091000,-148.962921,70.381248,2.000000,0.000000,45.158400,387.698999,180.053546,9035.111724,37,159370.887587,0.001311
97,1802,1801,2767.695629,70.125000,-147.875000,32,13283.324219,-148.300800,70.442710,29286,4722,diva_id__4254,-147.831253,70.232086,0.089000,-147.831253,70.232086,2.000000,0.000000,128.195996,981.913147,523.236028,13295.082019,49,209075.032617,0.003089
98,1803,1802,1957.381809,70.125000,-147.625000,10,1528.853271,-148.300800,70.442710,36508,4722,diva_id__4254,-147.648743,70.198753,0.089000,-147.648743,70.198753,2.000000,0.000000,28.597998,166.400000,96.630998,1530.321005,5,67405.417969,0.002189
99,1804,1803,1957.544693,70.125000,-147.375000,10,4167.618164,-148.300800,70.442710,47049,4722,diva_id__4254,-147.323746,70.177086,0.089000,-147.323746,70.177086,2.000000,0.000000,27.365001,636.700000,270.995213,4171.416176,14,134243.910156,0.003836
100,1809,1808,1957.870762,70.125000,-146.125000,10,5309.511719,-144.902300,69.973960,46444,1135,diva_id__664,-146.015411,70.147919,0.109000,-146.015411,70.147919,2.000000,0.000000,143.801437,912.825012,584.779588,5314.070871,21,152821.283203,0.004713
101,1810,1809,1958.687697,70.125000,-145.625000,10,1383.265869,-144.902300,69.973960,27355,1135,diva_id__664,-145.582916,70.053749,0.109000,-145.582916,70.053749,2.000000,0.000000,0.949036,160.582504,56.113638,1384.705140,6,43681.438477,0.001422
102,4780,4779,0.000000,60.375000,-144.875000,168,64767.253906,-144.785200,60.442710,8183,4772,diva_id__4304,-144.911255,60.482082,0.469000,-144.911255,60.482082,3.511837,0.000000,274.583621,1564.232996,806.516032,64726.860868,180,319481.992863,0.003246
103,1812,1811,1959.015166,70.125000,-144.375000,10,1858.768311,-144.902300,69.973960,19759,1135,diva_id__664,-144.403748,70.023750,0.109000,-144.403748,70.023750,2.000000,0.000000,207.296997,926.675183,609.742065,1860.453648,7,124731.035156,0.007499
106,1813,1812,0.000000,70.125000,-144.125000,10,3184.898682,-144.902300,69.973960,33675,1135,diva_id__664,-144.031250,70.027916,0.109000,-144.031250,70.027916,2.000000,0.000000,45.494998,956.900000,482.563701,3187.711238,14,104524.505580,0.005443
107,4843,4842,2069.830556,60.125000,-144.125000,11,1226.405640,-144.199200,60.026040,21251,6221,diva_id__5753,-144.202911,60.217083,0.450000,-144.202911,60.217083,2.000000,0.000000,5.138600,431.538600,186.231000,1225.722336,3,68959.765625,0.007729
108,1816,1815,1958.360622,70.125000,-143.375000,10,2413.693115,-143.144500,70.130210,6719,4725,diva_id__4257,-143.294586,70.097916,0.114000,-143.294586,70.097916,2.000000,0.000000,83.300000,883.181433,402.773617,2415.942104,8,97787.101562,0.005186
109,4845,4844,0.000000,60.125000,-143.375000,10,1786.743896,-144.199200,60.026040,40402,6221,diva_id__5753,-143.473755,60.052082,0.450000,-143.473755,60.052082,2.000000,0.000000,160.200000,838.464001,457.871429,1785.637576,7,58446.059896,0.011464
110,1936,1935,1960.823424,69.875000,-142.625000,10,1622.861572,-141.503900,69.713540,28623,4726,diva_id__4258,-142.152924,69.839584,0.101000,-142.152924,69.839584,2.000000,0.000000,101.500000,850.745184,485.968559,1624.197352,8,103429.153646,0.007615
111,4848,4847,0.000000,60.125000,-142.625000,10,1342.786255,-142.089800,60.026040,25477,4773,diva_id__4305,-142.532089,60.087082,0.432000,-142.532089,60.087082,2.000000,0.000000,78.800000,648.200000,314.400000,1341.958556,5,37778.318359,0.010855
112,1938,1937,1961.153486,69.875000,-142.125000,10,1708.510254,-141.503900,69.713540,23898,4726,diva_id__4258,-142.057083,69.811249,0.101000,-142.057083,69.811249,2.000000,0.000000,20.196000,411.772235,201.457635,1710.043608,7,64082.484375,0.004050
113,1939,1938,1961.318671,69.875000,-141.875000,10,3835.072510,-141.503900,69.713540,17917,4726,diva_id__4258,-141.912918,69.790421,0.101000,-141.912918,69.790421,2.000000,0.000000,195.888000,826.733618,528.235994,3838.237965,13,116722.901786,0.006002
115,4850,4849,0.000000,60.125000,-141.625000,10,1110.711182,-142.089800,60.026040,41308,4773,diva_id__4305,-141.378754,60.136250,0.432000,-141.378754,60.136250,2.000000,0.000000,240.665991,1341.061987,859.608317,1110.045536,3,54897.164062,0.025056
117,4851,4850,0.000000,60.125000,-141.375000,10,3068.090576,-142.089800,60.026040,45713,4773,diva_id__4305,-141.267914,60.011250,0.432000,-141.267914,60.011250,2.000000,0.000000,284.800000,1881.099023,971.395179,3066.302588,9,90717.411621,0.017559
119,4935,4934,0.000000,59.875000,-139.875000,10,1157.343628,-139.746100,59.557290,28338,468,yakutat,-139.980408,59.782917,0.404000,-139.980408,59.782917,2.000000,0.000000,1.191500,281.818243,121.499432,1156.639988,4,46579.453125,0.005504
120,2087,2086,1963.808224,69.625000,-139.625000,10,1014.782288,-139.746100,69.609380,8497,4727,diva_id__4259,-139.612915,69.548752,0.068000,-139.612915,69.548752,2.000000,0.000000,47.700000,512.848499,269.123749,1015.618672,4,73553.671875,0.008076
121,4852,4851,2071.914881,60.125000,-139.625000,10,2831.861328,-139.746100,59.557290,57808,468,yakutat,-139.507080,60.062916,0.404000,-139.507080,60.062916,2.000000,0.000000,840.528027,1636.608984,1273.795424,2830.162932,9,71748.626302,0.026839
122,2088,2087,1963.808224,69.625000,-139.375000,16,6160.247070,-139.746100,69.609380,12608,4727,diva_id__4259,-139.477921,69.545418,0.068000,-139.477921,69.545418,2.000000,0.000000,170.152002,795.479199,517.706304,6165.272449,23,139517.592969,0.004997
124,5126,5125,0.000000,59.125000,-138.625000,143,29446.044922,-139.628900,59.427080,66661,1146,diva_id__675,-138.572922,59.165417,0.403000,-138.572922,59.165417,3.215912,0.000000,202.000000,1213.000000,749.540018,29427.970485,81,265456.659091,0.003827
125,2375,2374,1966.993198,69.125000,-138.375000,15,4939.740723,-139.043000,69.661460,53390,6222,diva_id__5754,-138.451248,69.228752,0.059000,-138.451248,69.228752,2.000000,0.000000,30.217004,481.121301,221.523715,4943.753408,19,83365.372070,0.003989
127,2497,2496,3940.085159,68.875000,-137.125000,14,3647.770996,-137.402300,69.036460,16913,4729,diva_id__4261,-137.105408,68.927917,0.069000,-137.105408,68.927917,2.000000,0.000000,37.662143,498.926239,290.688895,3651.086565,16,88012.972656,0.005369
128,2500,2499,0.000000,68.875000,-135.875000,14,3425.319336,-135.761700,69.401040,65790,6223,diva_id__5755,-135.777084,68.809586,0.062000,-135.777084,68.809586,2.000000,0.000000,1.873226,396.148499,224.514869,3428.447133,14,75647.950684,0.003028
129,2254,2253,0.000000,69.375000,-134.125000,31,8054.550293,-133.066400,69.505210,52349,4736,diva_id__4268,-134.202087,69.257080,0.031000,-134.202087,69.257080,2.000000,0.000000,1.987238,149.309912,51.481823,8061.515940,29,174208.753906,0.000453
130,5867,5866,0.000000,56.125000,-131.125000,45,2463.469238,-131.601600,55.598960,61900,1460,diva_id__989,-131.087082,56.074585,0.423000,-131.087082,56.074585,2.000000,0.000000,18.088000,443.896997,226.142999,2461.898912,5,71143.911458,0.005159
131,5927,5926,2126.281504,55.875000,-130.875000,30,1672.464355,-131.597000,55.592340,49968,6262,diva_id__5794,-130.916245,55.826248,0.423000,-130.916245,55.826248,2.000000,0.000000,6.371250,305.500000,141.623750,1671.438514,6,44649.277344,0.004965
132,2265,2264,4392.701493,69.375000,-130.625000,10,2364.505371,-131.191400,69.973960,60208,4732,diva_id__4264,-130.582916,69.475418,0.009000,-130.582916,69.475418,2.000000,0.000000,19.115865,203.534122,102.849312,2366.401514,12,103791.160156,0.001394
134,6429,6428,0.000000,54.125000,-129.875000,22,1376.384644,-130.193900,54.138170,18852,16337,deltas_008,-129.907913,54.112915,0.506000,-129.907913,54.112915,2.000000,0.000000,0.723750,128.373248,48.164999,1375.584552,4,62490.011719,0.001727
135,6113,6112,2137.019815,55.125000,-129.625000,174,19865.597656,-130.429700,54.713540,62479,570,diva_id__99,-129.602081,55.011250,0.503000,-129.602081,55.011250,3.579137,0.000000,144.200000,904.846497,515.859623,19852.921904,48,229377.433339,0.003937
137,6430,6429,0.000000,54.125000,-129.625000,217,51903.218750,-130.193900,54.138170,40582,16337,deltas_008,-129.582916,54.210415,0.506000,-129.582916,54.210415,4.020247,0.000000,158.763002,974.497015,620.453009,51870.325285,120,365789.245739,0.002295
138,6668,6667,0.000000,53.375000,-128.125000,23,1298.641235,-129.082000,53.307290,66225,1463,diva_id__992,-128.127090,53.481251,0.483000,-128.127090,53.481251,2.000000,0.000000,28.000000,176.000000,108.333333,1297.871968,3,32230.958008,0.005323
139,7413,7412,0.000000,50.625000,-126.875000,24,1832.544067,-126.972700,50.651040,9157,6302,diva_id__5834,-126.976250,50.568748,0.431000,-126.976250,50.568748,2.000000,0.000000,6.122294,153.259872,69.694723,1831.496152,4,101372.031250,0.001868
140,7362,7361,0.000000,50.875000,-126.125000,24,1326.449585,-126.621100,50.703130,39600,6328,diva_id__5860,-126.192917,50.934582,0.430000,-126.192917,50.934582,2.000000,0.000000,68.500000,408.000000,232.000000,1325.628428,6,62102.602865,0.005755
141,7469,7468,0.000000,50.375000,-125.875000,18,1364.937378,-126.621100,50.651040,55983,4804,diva_id__4336,-125.947914,50.386250,0.430000,-125.947914,50.386250,2.000000,0.000000,6.479200,170.677198,79.214499,1364.167584,3,40421.250000,0.002813
142,1007,1006,3879.290014,72.125000,-125.625000,10,2721.085449,-125.859400,71.901690,20462,6267,diva_id__5799,-125.697914,72.078751,0.006000,-125.697914,72.078751,2.000000,0.000000,37.257399,296.725830,169.633155,2723.598366,13,119465.687500,0.002029
143,7547,7546,0.000000,50.125000,-125.375000,22,1771.462891,-125.214800,50.130210,10204,6345,diva_id__5877,-125.258751,50.042915,0.428000,-125.258751,50.042915,2.000000,0.000000,95.270004,254.000000,185.376386,1770.439976,6,56335.845703,0.004490
144,813,812,0.000000,72.625000,-125.125000,27,7187.730469,-125.859400,71.901690,70947,6267,diva_id__5799,-125.210419,72.507919,0.006000,-125.210419,72.507919,2.000000,0.000000,52.437657,194.889307,131.070885,7194.081957,27,145087.003606,0.001210
146,1087,1086,5822.112518,71.875000,-124.875000,10,1107.159058,-125.859400,71.901690,34181,6267,diva_id__5799,-124.885414,71.957916,0.006000,-124.885414,71.957916,2.000000,0.000000,15.000000,253.049500,121.001846,1108.169072,7,110699.625000,0.002352
147,7784,7783,0.000000,49.125000,-124.875000,18,1424.802246,-124.657000,49.426800,23254,6382,diva_id__5914,-124.818748,49.246250,0.438000,-124.818748,49.246250,2.000000,0.000000,17.008426,85.471829,56.873795,1424.051776,3,61387.000000,0.001394
148,7608,7607,0.000000,49.875000,-124.625000,21,1249.068970,-124.541000,49.817710,5666,4805,diva_id__4337,-124.560417,49.867085,0.435000,-124.560417,49.867085,2.000000,0.000000,16.588794,354.022750,148.509620,1248.404916,4,91439.562500,0.005260
149,8043,8042,0.000000,47.875000,-124.625000,13,1614.407471,-124.746100,48.072920,18919,4870,diva_id__4402,-124.638748,47.918751,0.434000,-124.638748,47.918751,2.000000,0.000000,21.900000,262.300000,134.500000,1613.391240,4,80699.945312,0.003804
150,278,277,3845.791740,74.125000,-124.375000,10,2308.357910,-124.335900,73.880210,14609,6270,diva_id__5802,-124.303749,74.011253,0.026000,-124.303749,74.011253,2.000000,0.000000,43.371250,173.594009,111.722660,2310.510088,11,77810.838281,0.002035
151,517,516,5784.212011,73.375000,-124.375000,10,1118.132568,-124.101600,73.671880,32333,6266,diva_id__5798,-124.357910,73.390419,0.024000,-124.357910,73.390419,2.000000,0.000000,17.816801,153.570717,87.155005,1119.006562,6,54366.429688,0.002540
152,7474,7473,0.000000,50.375000,-124.375000,29,1737.599487,-124.863300,50.078130,58399,6353,diva_id__5885,-124.362915,50.494583,0.428000,-124.362915,50.494583,2.000000,0.000000,13.200000,1150.716998,417.340999,1736.526745,5,40913.181641,0.012314
153,8101,8100,2236.689176,47.625000,-124.375000,10,1170.233032,-124.189500,47.057290,54508,4871,diva_id__4403,-124.347916,47.535416,0.407000,-124.347916,47.535416,2.000000,0.000000,11.000000,213.400000,102.666667,1169.450272,3,47581.991211,0.002861
154,8164,8163,0.000000,47.375000,-124.375000,14,1129.678345,-124.189500,47.057290,33380,4871,diva_id__4403,-124.299583,47.347916,0.407000,-124.299583,47.347916,2.000000,0.000000,11.199001,250.973248,108.394375,1128.946144,4,113138.359375,0.002919
155,9542,9541,0.000000,43.125000,-124.375000,14,2725.861572,-124.248000,43.463540,40788,4885,diva_id__4417,-124.428749,43.121250,0.443000,-124.428749,43.121250,2.000000,0.000000,0.478396,152.330000,60.491132,2724.332096,6,67123.940104,0.001497
156,9758,9757,0.000000,42.375000,-124.375000,47,13341.360352,-124.482400,42.734380,35005,321,port_orford,-124.429581,42.422081,0.438000,-124.429581,42.422081,2.000000,0.000000,56.141202,679.200000,375.964902,13333.007146,23,197103.793403,0.002821
157,10261,10260,4654.645793,40.625000,-124.375000,49,9412.452148,-124.248000,40.703130,9353,4892,diva_id__4424,-124.281250,40.622917,0.449000,-124.281250,40.622917,2.000000,0.000000,29.200000,548.064014,292.692526,9406.682408,19,199048.892857,0.002439
159,395,394,0.000000,73.625000,-124.125000,39,10709.168945,-124.101600,73.671880,11671,6266,diva_id__5798,-124.051254,73.567917,0.024000,-124.051254,73.567917,2.000000,0.000000,73.119801,185.773308,128.372747,10718.891494,48,154996.275228,0.001036
162,9153,9152,0.000000,44.375000,-124.125000,15,1201.597412,-124.043000,44.635420,21786,408,south_beach,-124.047913,44.439583,0.422000,-124.047913,44.439583,2.000000,0.000000,9.066000,90.666000,49.110001,1200.853876,3,69774.187500,0.001462
163,9223,9222,0.000000,44.125000,-124.125000,17,2007.020996,-124.160200,43.802080,23738,4884,diva_id__4416,-124.132919,44.014584,0.440000,-124.132919,44.014584,2.000000,0.000000,0.220000,130.198001,60.625501,2005.802464,5,97889.757812,0.001597
164,9351,9350,0.000000,43.625000,-124.125000,50,12076.183594,-124.160200,43.802080,11788,4884,diva_id__4416,-124.167915,43.696251,0.440000,-124.167915,43.696251,2.000000,0.000000,4.137019,651.600000,306.081954,12068.862052,23,172098.412109,0.002536
165,9434,9433,0.000000,43.375000,-124.125000,10,1133.552612,-124.248000,43.463540,11205,4885,diva_id__4417,-124.182915,43.374580,0.443000,-124.182915,43.374580,2.000000,0.000000,2.800000,162.316797,71.131999,1132.755968,3,50521.492188,0.003947
166,9882,9881,0.000000,41.875000,-124.125000,13,1871.212158,-124.160200,41.744790,21189,81,crescent_city,-124.200417,41.932915,0.433000,-124.200417,41.932915,2.000000,0.000000,29.637600,247.497999,128.612999,1870.000752,4,51605.607422,0.003839
167,9953,9952,4631.611630,41.625000,-124.125000,88,31163.441406,-124.130900,41.536460,7615,16372,deltas_077,-124.041252,41.522919,0.433000,-124.041252,41.522919,2.491589,0.000000,195.627002,1374.968677,822.784708,31143.907090,59,316570.399503,0.003993
168,10162,10161,0.000000,40.875000,-124.125000,12,1295.634888,-124.189500,40.807290,15487,4891,diva_id__4423,-124.132080,40.939583,0.447000,-124.132080,40.939583,2.000000,0.000000,4.000000,100.800000,47.000000,1294.808968,3,58835.421875,0.002057
170,8294,8293,2244.250854,46.875000,-123.875000,48,5173.699219,-124.130900,46.901040,26278,4874,diva_id__4406,-123.802086,46.974583,0.409000,-123.802086,46.974583,2.000000,0.000000,4.242788,98.043496,52.728262,5170.484412,12,102549.881696,0.000798
171,8708,8707,0.000000,45.625000,-123.875000,25,2206.191406,-124.043000,45.781250,15831,4876,diva_id__4408,-123.941254,45.657917,0.416000,-123.941254,45.657917,2.000000,0.000000,0.348857,147.076996,67.229427,2204.774080,5,64495.078125,0.000853
