couple_id,rivmth_idx,cmf_col_15min,dist2coast,cmf_lat_15min,cmf_lon_15min,rivwth,cmf_row_15min,uparea,gtsm_lon,gtsm_lat,dist,gtsm_idx,gtsm_station_id,rivmth_lon,rivmth_lat,gtsm_egm_offset,lon,lat
977,2704,441,0.0,68.625,-69.625,13.0,85,1587143936.0,-68.78905999999999,68.80208,23492.707911566828,6623,diva_id__6155,-68.8237457275,68.5912475586,-0.218,-68.8237457275,68.5912475586
978,5000,441,0.0,59.625,-69.625,14.0,121,2026117376.0,-69.66797,59.50521,20811.43426755939,5070,diva_id__4602,-69.6495819092,59.6920814514,-0.075,-69.6495819092,59.6920814514
979,8049,441,0.0,47.875,-69.625,13.0,168,1077072000.0,-69.63866999999999,47.83854,6471.7758469413575,5296,diva_id__4828,-69.5520782471,47.841247558599996,-0.18,-69.5520782471,47.841247558599996
980,16230,441,0.0,19.125,-69.625,14.0,283,5447258112.0,-69.63866999999999,19.21875,2749.6125719222937,8800,diva_id__8332,-69.6245803833,19.1979160309,0.634,-69.6245803833,19.1979160309
981,24598,441,0.0,-51.625,-69.625,17.0,566,10579779584.0,-69.19922,-51.58854,23385.69467869161,5582,diva_id__5114,-69.5362472534,-51.6079177856,0.458,-69.5362472534,-51.6079177856
982,7854,442,0.0,48.875,-69.375,26.0,164,2481300480.0,-68.75976999999999,48.88021,27679.524180545464,5265,diva_id__4797,-69.0670776367,48.7354164124,-0.18,-69.0670776367,48.7354164124
983,16451,442,3613.0,18.375,-69.375,10.0,286,1093691648.0,-69.31641,18.38542,9132.948526368144,8783,diva_id__8315,-69.3254165649,18.4670829773,0.635,-69.3254165649,18.4670829773
984,24575,442,2189.0,-51.125,-69.375,14.0,564,16357985280.0,-69.19922,-50.91146,24927.11323905598,5594,diva_id__5126,-69.42208099369999,-51.086250305200004,0.444,-69.42208099369999,-51.086250305200004
985,2312,443,0.0,69.375,-69.125,10.0,82,1297926912.0,-68.78905999999999,68.80208,54195.35424795409,6623,diva_id__6155,-69.2379150391,69.2620849609,-0.218,-69.2379150391,69.2620849609
986,4342,443,4562.0,62.625,-69.125,13.0,109,1685531776.0,-68.96484,62.36979,33921.416639559575,6629,diva_id__6161,-69.24374389649999,62.6462478638,-0.159,-69.24374389649999,62.6462478638
987,7909,443,0.0,48.625,-69.125,26.0,165,2481300480.0,-68.96484,48.28125,41051.53232333461,1256,diva_id__785,-69.0929107666,48.6404151917,-0.18,-69.0929107666,48.6404151917
988,24600,443,0.0,-51.625,-69.125,10.0,566,3599922944.0,-69.19922,-51.58854,11525.61003224087,5582,diva_id__5114,-69.2212524414,-51.6912536621,0.458,-69.2212524414,-51.6912536621
989,2705,444,0.0,68.625,-68.875,13.0,85,1587143936.0,-68.78905999999999,68.80208,9857.47766720908,6623,diva_id__6155,-68.95291137699999,68.73625183109999,-0.218,-68.95291137699999,68.73625183109999
990,9070,444,0.0,44.625,-68.875,101.0,181,21928476672.0,-68.70116999999999,44.24479,36572.97967221801,8563,diva_id__8095,-68.7979125977,44.566249847399995,-0.114,-68.7979125977,44.566249847399995
991,17535,444,0.0,11.375,-68.875,10.0,314,4164838400.0,-68.75976999999999,11.38021,24484.848933447054,6026,diva_id__5558,-68.97624969479999,11.438750267,0.364,-68.97624969479999,11.438750267
992,24511,444,0.0,-49.625,-68.875,18.0,558,26987659264.0,-68.37891,-50.13021,26966.127363730124,5597,diva_id__5129,-68.5462493896,-49.9129180908,0.456,-68.5462493896,-49.9129180908
993,5229,445,2086.0,58.875,-68.625,15.0,124,1645875712.0,-69.19922,59.14063,38067.891493922536,8299,diva_id__7831,-68.7370834351,58.894584655799996,-0.06,-68.7370834351,58.894584655799996
994,7722,445,0.0,49.375,-68.625,245.0,162,45658066944.0,-68.34961,49.08854,5758.2247276933695,16354,deltas_028,-68.3770828247,49.137084960900005,-0.18,-68.3770828247,49.137084960900005
995,7857,445,0.0,48.875,-68.625,116.0,164,18968055808.0,-68.75976999999999,48.88021,8268.491051420428,5265,diva_id__4797,-68.6970825195,48.942085266099994,-0.18,-68.6970825195,48.942085266099994
996,7961,445,2224.0,48.375,-68.625,19.0,166,1639070848.0,-68.52539,48.46354,2133.6066300420493,5301,diva_id__4833,-68.5379180908,48.4462509155,-0.18,-68.5379180908,48.4462509155
997,17577,445,0.0,11.125,-68.625,16.0,315,17697509376.0,-68.4082,11.17188,7429.326596461033,6027,diva_id__5559,-68.4712524414,11.1970834732,0.344,-68.4712524414,11.1970834732
998,24512,445,0.0,-49.625,-68.625,18.0,558,26987659264.0,-68.37891,-50.13021,26917.117322548056,5597,diva_id__5129,-68.5620803833,-49.918754577600005,0.456,-68.5620803833,-49.918754577600005
999,24526,445,0.0,-49.875,-68.625,18.0,559,26987659264.0,-68.61328,-50.23437,30103.2434318401,16610,deltas_453,-68.6187515259,-49.9637527466,0.45,-68.6187515259,-49.9637527466
1000,24701,445,0.0,-53.125,-68.625,10.0,572,2457081600.0,-68.49609,-53.15104,6569.5998879398985,2121,diva_id__1650,-68.51708221439999,-53.2087478638,0.448,-68.51708221439999,-53.2087478638
1001,2706,446,0.0,68.625,-68.375,10.0,85,1170000128.0,-68.49609,68.80208,26524.304883673693,8294,diva_id__7826,-68.4370803833,68.5645828247,-0.198,-68.4370803833,68.5645828247
1002,3356,446,0.0,66.625,-68.375,11.0,93,1453162752.0,-67.44141,66.17188,42724.33644315687,6625,diva_id__6157,-67.8612442017,66.51708221439999,-0.266,-67.8612442017,66.51708221439999
1003,4400,446,8177.0,62.375,-68.375,14.0,110,1590127488.0,-67.79297,62.16146,29234.589444199926,6628,diva_id__6160,-68.27291107180001,62.299583435100004,-0.177,-68.27291107180001,62.299583435100004
1004,5296,446,0.0,58.625,-68.375,14.0,125,1558172160.0,-67.91016,58.35938,28967.845467012776,5088,diva_id__4620,-68.28125,58.532917022700005,-0.04,-68.28125,58.532917022700005
1005,5432,446,0.0,58.125,-68.375,460.0,127,135780278272.0,-67.91016,58.35938,49731.82970691678,5088,diva_id__4620,-68.4812469482,58.0287513733,-0.04,-68.4812469482,58.0287513733
1006,7792,446,2214.0,49.125,-68.375,245.0,163,45658066944.0,-68.34961,49.08854,11679.999363951094,16354,deltas_028,-68.3229141235,49.192085266099994,-0.18,-68.3229141235,49.192085266099994
1007,9156,446,0.0,44.375,-68.375,10.0,182,1353988992.0,-68.28222,44.42457,14261.552579595387,8567,diva_id__8099,-68.4287490845,44.4987487793,-0.125,-68.4287490845,44.4987487793
1008,17578,446,0.0,11.125,-68.375,16.0,315,17697509376.0,-68.4082,11.17188,12966.435614525026,6027,diva_id__5559,-68.345413208,11.072916030899998,0.344,-68.345413208,11.072916030899998
1009,17668,446,0.0,10.625,-68.375,10.0,317,2447591424.0,-68.29101999999999,10.80729,13479.571056309665,6028,diva_id__5560,-68.29708099369999,10.686249733,0.328,-68.29708099369999,10.686249733
1010,24713,446,0.0,-53.375,-68.375,10.0,573,1146311680.0,-67.91016,-53.61979,24924.681901753735,9397,diva_id__8929,-68.0737457275,-53.417915344200004,0.421,-68.0737457275,-53.417915344200004
1011,3519,447,0.0,66.125,-68.125,30.0,95,4330039808.0,-67.44141,66.17188,35216.10197738749,6625,diva_id__6157,-68.15625,66.0437469482,-0.266,-68.15625,66.0437469482
1012,5433,447,0.0,58.125,-68.125,26.0,127,3511383296.0,-67.91016,58.35938,32708.312731537124,5088,diva_id__4620,-68.1004180908,58.082916259799994,-0.04,-68.1004180908,58.082916259799994
1013,7910,447,4444.0,48.625,-68.125,21.0,165,1814690816.0,-68.05391,48.69793,9380.272036283417,5302,diva_id__4834,-68.1320800781,48.6312484741,-0.18,-68.1320800781,48.6312484741
1014,17669,447,0.0,10.625,-68.125,10.0,317,2468116736.0,-68.17383000000001,10.54688,8435.81373726834,6029,diva_id__5561,-68.2412490845,10.5837497711,0.315,-68.2412490845,10.5837497711
1015,24724,447,0.0,-53.625,-68.125,10.0,574,2081577600.0,-67.91016,-53.61979,10797.996937777907,9397,diva_id__8929,-67.82791900630001,-53.7037506104,0.421,-67.82791900630001,-53.7037506104
1016,7911,448,2219.0,48.625,-67.875,19.0,165,1684502656.0,-67.61719000000001,48.80208,5979.201543115359,5303,diva_id__4835,-67.6962432861,48.788749694799996,-0.18,-67.6962432861,48.788749694799996
1017,24725,448,0.0,-53.625,-67.875,10.0,574,2081577600.0,-67.91016,-53.61979,5734.859473001778,9397,diva_id__8929,-67.88291931149999,-53.668754577600005,0.421,-67.88291931149999,-53.668754577600005
1018,24738,448,8875.0,-53.875,-67.875,12.0,575,8511697408.0,-67.91016,-53.61979,24252.518178990198,9397,diva_id__8929,-67.7762451172,-53.8229217529,0.421,-67.7762451172,-53.8229217529
1019,2906,449,0.0,68.125,-67.625,10.0,87,1141191424.0,-67.32422,68.51563,40331.62863037951,1536,diva_id__1065,-67.5870819092,68.1662521362,-0.222,-67.5870819092,68.1662521362
1020,3358,449,3988.0,66.625,-67.625,10.0,93,4367959552.0,-67.44141,66.17188,53528.671035334744,6625,diva_id__6157,-67.5204162598,66.6520843506,-0.266,-67.5204162598,66.6520843506
1021,4443,449,6136.0,62.125,-67.625,11.0,111,1123645184.0,-67.79297,62.16146,7972.0606432605355,6628,diva_id__6160,-67.6879119873,62.21374893189999,-0.177,-67.6879119873,62.21374893189999
1022,5435,449,0.0,58.125,-67.625,135.0,127,31660685312.0,-67.91016,58.35938,33705.37929433737,5088,diva_id__4620,-67.6745834351,58.082916259799994,-0.04,-67.6745834351,58.082916259799994
1023,7725,449,0.0,49.375,-67.625,22.0,162,1928500864.0,-67.61719000000001,48.90625,45251.09308318702,5305,diva_id__4837,-67.6345825195,49.312915802,-0.18,-67.6345825195,49.312915802
1024,7859,449,0.0,48.875,-67.625,19.0,164,1684502656.0,-67.61719000000001,48.80208,8522.330447570903,5303,diva_id__4835,-67.53125,48.8537483215,-0.18,-67.53125,48.8537483215
1025,5366,450,4189.0,58.375,-67.375,23.0,126,3244594432.0,-67.91016,58.35938,31670.570465482262,5088,diva_id__4620,-67.3979187012,58.2662506104,-0.04,-67.3979187012,58.2662506104
1026,5436,450,2094.0,58.125,-67.375,23.0,127,3244594432.0,-67.91016,58.35938,30184.962201951334,5088,diva_id__4620,-67.42041015619999,58.2729148865,-0.04,-67.42041015619999,58.2729148865
1027,9075,450,0.0,44.625,-67.375,10.0,181,2055667968.0,-67.00195,44.81771,33571.46308985758,5353,diva_id__4885,-67.39208221439999,44.697914123500006,-0.138,-67.39208221439999,44.697914123500006
1028,5367,451,2093.0,58.375,-67.125,14.0,126,1833184512.0,-67.91016,58.35938,47679.49273142368,5088,diva_id__4620,-67.09375,58.34375,-0.04,-67.09375,58.34375
1029,8710,451,0.0,45.625,-67.125,14.0,177,1786945024.0,-67.00195,44.92188,28672.98272410486,103,eastport,-66.9595794678,45.1779174805,-0.138,-66.9595794678,45.1779174805
1030,8895,451,0.0,45.125,-67.125,25.0,179,3918365184.0,-67.00195,44.92188,31908.40293196838,103,eastport,-67.2087478638,45.1687507629,-0.138,-67.2087478638,45.1687507629
1031,24318,451,0.0,-46.625,-67.125,10.0,546,2105608832.0,-67.08984,-46.82292,20537.142893537293,5623,diva_id__5155,-67.23625183109999,-46.667919158900006,0.431,-67.23625183109999,-46.667919158900006
1032,24462,451,4969.0,-48.625,-67.125,10.0,554,3772981504.0,-67.11914,-48.67187,11083.547151929948,5620,diva_id__5152,-67.04875183109999,-48.5837516785,0.434,-67.04875183109999,-48.5837516785
1033,24477,451,0.0,-48.875,-67.125,10.0,555,1108675328.0,-67.11914,-48.67187,11748.620443705675,5620,diva_id__5152,-67.1829147339,-48.768753051800005,0.434,-67.1829147339,-48.768753051800005
1034,24750,451,0.0,-54.125,-67.125,10.0,576,1372928512.0,-67.44141,-53.93229,27569.27766138195,9393,diva_id__8925,-67.157081604,-54.1154174805,0.442,-67.157081604,-54.1154174805
1035,3361,452,0.0,66.625,-66.875,16.0,93,3727991040.0,-66.85547,66.30208,21711.544460411504,8430,diva_id__7962,-66.4562454224,66.41374969479999,-0.269,-66.4562454224,66.41374969479999
1036,5368,452,2092.0,58.375,-66.875,35.0,126,5234679296.0,-67.91016,58.35938,64772.15085878007,5088,diva_id__4620,-66.8120803833,58.449584960900005,-0.04,-66.8120803833,58.449584960900005
1037,8050,452,0.0,47.875,-66.875,82.0,168,11946916864.0,-66.35741999999999,48.07292,31139.262578675407,5315,diva_id__4847,-66.7570800781,47.9895820618,-0.076,-66.7570800781,47.9895820618
1038,8896,452,0.0,45.125,-66.875,14.0,179,1786945024.0,-67.00195,44.92188,23774.78467566343,103,eastport,-66.8787536621,45.1170806885,-0.138,-66.8787536621,45.1170806885
1039,3007,453,0.0,67.875,-66.625,10.0,88,1312829184.0,-66.50391,68.30729000000001,49260.37970015231,8447,diva_id__7979,-66.7462463379,67.8737487793,-0.232,-66.7462463379,67.8737487793
1040,5491,453,0.0,57.875,-66.625,35.0,128,5234679296.0,-67.91016,58.35938,62027.85859399271,5088,diva_id__4620,-66.8529205322,58.4220848083,-0.04,-66.8529205322,58.4220848083
1041,7962,453,0.0,48.375,-66.625,14.0,166,1164932352.0,-66.35741999999999,48.07292,9760.611835779611,5315,diva_id__4847,-66.467086792,48.121250152600005,-0.076,-66.467086792,48.121250152600005
1042,3441,454,2824.0,66.375,-66.375,16.0,94,3727991040.0,-66.85547,66.30208,21906.18131831548,8430,diva_id__7962,-66.4254150391,66.3970794678,-0.269,-66.4254150391,66.3970794678
1043,8011,454,0.0,48.125,-66.375,14.0,167,1164932352.0,-66.35741999999999,48.07292,6340.338765881687,5315,diva_id__4847,-66.29541015619999,48.112083435100004,-0.076,-66.29541015619999,48.112083435100004
1044,8107,455,0.0,47.625,-66.125,22.0,169,2296741888.0,-65.94726999999999,47.94271,38683.733203949065,5316,diva_id__4848,-65.6745834351,47.6470832825,-0.076,-65.6745834351,47.6470832825
1045,8801,455,0.0,45.375,-66.125,222.0,178,54940561408.0,-66.06445,45.23438,3278.7954462737357,16365,deltas_055,-66.0787506104,45.262084960900005,-0.146,-66.0787506104,45.262084960900005
1046,5233,456,2951.0,58.875,-65.875,37.0,124,3999550208.0,-65.56641,59.24479,47001.2209280642,5106,diva_id__4638,-65.7762451172,58.836250305200004,-0.079,-65.7762451172,58.836250305200004
1047,7963,456,0.0,48.375,-65.875,31.0,166,3137059328.0,-65.94726999999999,47.94271,26002.97577618189,5316,diva_id__4848,-65.8370819092,48.1645812988,-0.076,-65.8370819092,48.1645812988
1048,8013,456,0.0,48.125,-65.875,31.0,167,3137059328.0,-65.94726999999999,47.94271,30263.3340525384,5316,diva_id__4848,-65.8995819092,48.2129173279,-0.076,-65.8995819092,48.2129173279
1049,8108,456,3161.0,47.625,-65.875,22.0,169,2296741888.0,-65.94726999999999,47.94271,43172.080340834684,5316,diva_id__4848,-65.67041778560001,47.6020812988,-0.076,-65.67041778560001,47.6020812988
1050,9284,456,2285.0,43.875,-65.875,10.0,184,1378508288.0,-65.88866999999999,43.67188,20772.46409392338,5334,diva_id__4866,-65.9812469482,43.846252441400004,-0.122,-65.9812469482,43.846252441400004
1051,17730,456,0.0,10.375,-65.875,10.0,318,6583507968.0,-65.91179,10.37717,8027.1847170481215,6039,diva_id__5571,-65.9837493896,10.3912496567,0.293,-65.9837493896,10.3912496567
1052,24397,456,0.0,-47.875,-65.875,12.0,551,23942234112.0,-65.83008000000001,-47.73437,7453.9714257711585,343,puerto_deseado,-65.9229125977,-47.7587509155,0.454,-65.9229125977,-47.7587509155
1053,8109,457,0.0,47.625,-65.625,22.0,169,2296741888.0,-65.94726999999999,47.94271,42680.17531504148,5316,diva_id__4848,-65.6412506104,47.6187515259,-0.076,-65.6412506104,47.6187515259
1054,8990,457,0.0,44.875,-65.625,12.0,180,1596718464.0,-65.68359,44.71354,13809.549902347479,5336,diva_id__4868,-65.51708221439999,44.7512512207,-0.144,-65.51708221439999,44.7512512207
1055,4077,458,2026.0,63.875,-65.375,10.0,104,1009653760.0,-64.74609,63.88021,27103.440219716955,8534,diva_id__8066,-65.282081604,63.8204154968,-0.228,-65.282081604,63.8204154968
1056,4265,458,2035.0,63.125,-65.375,10.0,107,2396144128.0,-64.86328,63.41146,47598.171122867076,8529,diva_id__8061,-65.2612457275,63.0229187012,-0.239,-65.2612457275,63.0229187012
1057,5301,458,5905.0,58.625,-65.375,37.0,125,3999550208.0,-65.56641,59.24479,52977.79540672057,5106,diva_id__4638,-65.82791137699999,58.7879180908,-0.079,-65.82791137699999,58.7879180908
1058,7799,458,0.0,49.125,-65.375,10.0,163,1253215872.0,-65.30273000000001,49.24479,891.9867396248491,1258,diva_id__787,-65.3137512207,49.2412490845,-0.166,-65.3137512207,49.2412490845
1059,8014,458,2230.0,48.125,-65.375,28.0,167,2380391424.0,-65.94726999999999,47.94271,36913.157871265874,5316,diva_id__4848,-65.4737472534,48.0412483215,-0.076,-65.4737472534,48.0412483215
1060,8232,458,3171.0,47.125,-65.375,73.0,171,11740020736.0,-65.00976999999999,47.16146,30508.256713338553,5319,diva_id__4851,-65.39208221439999,47.074584960900005,-0.063,-65.39208221439999,47.074584960900005
1061,23959,458,0.0,-41.375,-65.375,10.0,525,1226091904.0,-64.6582,-40.85937,51759.08610060292,5653,diva_id__5185,-65.1462478638,-41.1437530518,0.452,-65.1462478638,-41.1437530518
1062,7494,459,0.0,50.375,-65.125,31.0,158,2661889024.0,-64.86328,50.28646,26855.10552789265,5263,diva_id__4795,-65.2404174805,50.3020820618,-0.175,-65.2404174805,50.3020820618
1063,17793,459,7358.0,10.125,-65.125,10.0,319,22125289472.0,-65.06836,10.05208,15221.879402709772,6041,diva_id__5573,-65.2070846558,10.0437498093,0.304,-65.2070846558,10.0437498093
1064,23929,459,0.0,-41.125,-65.125,10.0,524,1226091904.0,-64.6582,-40.85937,47629.10589179977,5653,diva_id__5185,-65.157081604,-41.0629196167,0.452,-65.157081604,-41.0629196167
1065,24116,459,0.0,-43.375,-65.125,79.0,533,95412936704.0,-65.00976999999999,-43.30729,3630.783206054587,16608,deltas_451,-65.04708099369999,-43.325416564899996,0.439,-65.04708099369999,-43.325416564899996
1066,24134,459,0.0,-43.625,-65.125,79.0,534,95412936704.0,-65.00976999999999,-43.30729,14354.57237890241,16608,deltas_451,-65.08625030520001,-43.4237518311,0.439,-65.08625030520001,-43.4237518311
1067,3155,460,0.0,67.375,-64.875,10.0,90,1092881408.0,-63.92578,67.63020999999999,47547.87154337676,8533,diva_id__8065,-64.7920837402,67.3604125977,-0.249,-64.7920837402,67.3604125977
1068,7495,460,0.0,50.375,-64.875,16.0,158,1158826496.0,-64.86328,50.28646,3137.951451106117,5263,diva_id__4795,-64.907081604,50.282917022700005,-0.175,-64.907081604,50.282917022700005
1069,24094,460,0.0,-43.125,-64.875,10.0,532,1144403456.0,-65.00976999999999,-43.30729,20466.520293388126,16608,deltas_451,-64.82791900630001,-43.1795845032,0.439,-64.82791900630001,-43.1795845032
1070,7496,461,0.0,50.375,-64.625,16.0,158,1158826496.0,-64.86328,50.28646,5922.996661762577,5263,diva_id__4795,-64.78125,50.277084350600006,-0.175,-64.78125,50.277084350600006
1071,7801,461,4961.0,49.125,-64.625,13.0,163,1038790272.0,-65.30273000000001,49.24479,64722.56794775747,1258,diva_id__787,-64.5895843506,48.8979187012,-0.166,-64.5895843506,48.8979187012
1072,7862,461,4439.0,48.875,-64.625,13.0,164,1038790272.0,-65.30273000000001,49.24479,70187.35845439007,1258,diva_id__787,-64.57791137699999,48.8295822144,-0.166,-64.57791137699999,48.8295822144
1073,8628,461,0.0,45.875,-64.625,16.0,176,1994859648.0,-64.6582,45.75521,15854.224473082013,1266,diva_id__795,-64.6054153442,45.892917633100005,-0.143,-64.6054153442,45.892917633100005
1074,9158,461,0.0,44.375,-64.625,14.0,182,1930620672.0,-64.24805,44.29688,34856.54307725749,5324,diva_id__4856,-64.6220779419,44.1345825195,-0.111,-64.6220779419,44.1345825195
1075,9226,461,0.0,44.125,-64.625,14.0,183,1930620672.0,-64.24805,44.29688,46458.55415144319,5324,diva_id__4856,-64.71125030520001,44.0437507629,-0.111,-64.71125030520001,44.0437507629
1076,17795,461,2601.0,10.125,-64.625,10.0,319,4240077056.0,-64.6582,10.23438,9481.190873002224,6042,diva_id__5574,-64.7079162598,10.1645832062,0.317,-64.7079162598,10.1645832062
1077,4947,462,2075.0,59.875,-64.375,10.0,120,1000963840.0,-64.04297,59.81771,13473.591404168481,8565,diva_id__8097,-64.2720794678,59.780418396,-0.122,-64.2720794678,59.780418396
1078,7497,462,0.0,50.375,-64.375,61.0,158,7623346176.0,-64.86328,50.28646,29033.96052016369,5263,diva_id__4795,-64.4579162598,50.3195838928,-0.175,-64.4579162598,50.3195838928
1079,9159,462,2279.0,44.375,-64.375,12.0,182,1494968704.0,-64.24805,44.29688,16232.285670356474,5324,diva_id__4856,-64.4395828247,44.3470840454,-0.111,-64.4395828247,44.3470840454
1080,7428,463,3110.0,50.625,-64.125,61.0,157,7623346176.0,-64.16016,49.95474,41224.14438905268,1973,diva_id__1502,-64.3037490845,50.3137512207,-0.162,-64.3037490845,50.3137512207
1081,7498,463,0.0,50.375,-64.125,23.0,158,2288334848.0,-64.16016,49.95474,40512.699294414306,1973,diva_id__1502,-64.0020828247,50.3045845032,-0.162,-64.0020828247,50.3045845032
1082,17732,463,0.0,10.375,-64.125,10.0,318,1125228288.0,-64.07226999999999,10.54688,16187.920695247449,6046,diva_id__5578,-64.1887512207,10.4570827484,0.338,-64.1887512207,10.4570827484
1083,3275,464,0.0,66.875,-63.875,10.0,92,1633006080.0,-63.69141,67.31770999999999,56038.68136044685,8551,diva_id__8083,-63.81624603270001,66.8162536621,-0.247,-63.81624603270001,66.8162536621
1084,7499,464,0.0,50.375,-63.875,82.0,158,14397087744.0,-64.16016,49.95474,45660.70623989617,1973,diva_id__1502,-63.8029174805,50.2954177856,-0.162,-63.8029174805,50.2954177856
