id,col_15min,dist2coast,lat,lat_15min,lon,lon_15min,rivwth,row_15min,uparea,rivhgt,elevtn
18657,1171,2619.825582,3.082916,3.125000,112.801254,112.875000,58.372131,347,4962.497070,2.000000,0.000000
18658,1172,2619.700954,3.167082,3.125000,113.042915,113.125000,58.286346,347,5783.735352,2.000000,0.000000
18661,409,0.000000,2.858749,2.875000,-77.676247,-77.625000,13.397392,348,1059.557129,2.000000,0.000000
18662,516,2620.138477,2.811250,2.875000,-50.953751,-50.875000,23.793900,348,1580.264648,2.000000,0.000000
18663,759,2620.043739,2.883751,2.875000,9.897083,9.875000,23.977049,348,2309.560059,2.000000,0.000000
18671,1117,8284.934726,2.984581,2.875000,99.802917,99.375000,15.299155,348,1462.139404,2.000000,0.000000
18672,1119,9446.350486,2.967915,2.875000,99.812080,99.875000,39.983784,348,5577.758301,2.000000,0.000000
18673,1125,0.000000,2.803749,2.875000,101.411247,101.375000,10.000000,348,2135.364258,2.000000,0.000000
18674,1133,2620.119749,2.818748,2.875000,103.477921,103.375000,33.990227,348,3913.533691,2.000000,0.000000
18676,1166,9447.110741,2.799583,2.875000,111.742081,111.625000,21.232502,348,1433.273071,2.000000,0.000000
18677,1167,0.000000,2.868748,2.875000,111.881248,111.875000,29.767591,348,1927.413574,2.000000,0.000000
18678,1168,0.000000,2.907917,2.875000,112.095413,112.125000,29.665287,348,1855.356323,2.000000,0.000000
18679,1190,0.000000,2.922916,2.875000,117.608749,117.625000,149.459183,348,29839.693359,3.296918,0.000000
18680,406,0.000000,2.600416,2.625000,-78.427917,-78.375000,66.877502,349,22332.386719,2.147066,0.000000
18681,407,2620.319656,2.638750,2.625000,-78.062920,-78.125000,20.066128,349,2156.911865,2.000000,0.000000
18684,905,2620.248512,2.702084,2.625000,46.279583,46.375000,10.000000,349,1114.739746,2.000000,0.000000
18688,1119,5859.368010,2.581249,2.625000,99.992920,99.875000,28.535385,349,3271.119141,2.000000,0.000000
18689,1120,5859.519175,2.508751,2.625000,100.161247,100.125000,43.760242,349,9147.188477,2.000000,0.000000
18692,1134,2620.302035,2.656250,2.625000,103.617920,103.625000,49.916698,349,4460.625488,2.000000,0.000000
18697,407,0.000000,2.652916,2.375000,-78.119583,-78.125000,10.000000,350,1585.785034,2.000000,0.000000
18698,408,2620.319656,2.640416,2.375000,-77.802086,-77.875000,20.945936,350,1922.617676,2.000000,0.000000
18699,516,3705.932182,2.475416,2.375000,-50.862083,-50.875000,40.254467,350,3503.595947,2.000000,0.000000
18701,759,2620.617905,2.344582,2.375000,9.827084,9.875000,164.825104,350,30801.078125,3.473563,0.000000
18702,903,0.000000,2.397083,2.375000,45.958752,45.875000,10.000000,350,1736.267700,2.000000,0.000000
18705,1111,0.000000,2.257084,2.375000,97.782082,97.875000,65.100647,350,11900.007812,2.116451,0.000000
18706,1120,5859.556344,2.494583,2.375000,100.112915,100.125000,25.924490,350,3990.427002,2.000000,0.000000
18709,1127,0.000000,2.390415,2.375000,101.977081,101.875000,10.000000,350,1260.424805,2.000000,0.000000
18714,1166,5241.204548,2.350414,2.375000,111.517082,111.625000,274.344482,350,45198.015625,4.558137,0.000000
18720,515,2620.709351,2.238750,2.125000,-50.727081,-51.125000,16.374598,351,1417.041626,2.000000,0.000000
18721,516,0.000000,2.134583,2.125000,-50.712082,-50.875000,13.702639,351,1346.410645,2.000000,0.000000
18722,517,2620.880290,2.038750,2.125000,-50.601250,-50.625000,34.052002,351,2896.170410,2.000000,0.000000
18728,1122,0.000000,2.123749,2.125000,100.651253,100.625000,13.016830,351,1726.961060,2.000000,0.000000
18735,1130,0.000000,2.052082,2.125000,102.551254,102.625000,34.521603,351,6049.400391,2.000000,0.000000
18753,1114,0.000000,1.867081,1.875000,98.572914,98.625000,10.000000,352,1167.691040,2.000000,0.000000
18754,1123,2621.059560,1.812084,1.875000,100.927086,100.875000,92.840080,352,19176.117188,2.557535,0.000000
18759,1131,2621.047476,1.821251,1.875000,102.897079,102.875000,21.830551,352,2087.520264,2.000000,0.000000
18760,1136,0.000000,1.922081,1.875000,104.117920,104.125000,15.410373,352,1478.681885,2.000000,0.000000
18763,1164,3706.720889,1.818748,1.875000,111.138748,111.125000,20.074621,352,1528.648804,2.000000,0.000000
18764,1192,2621.083401,1.782917,1.875000,118.020416,118.125000,10.000000,352,1332.187256,2.000000,0.000000
18766,404,3706.900270,1.640416,1.625000,-78.997917,-78.875000,45.458611,353,10465.926758,2.000000,0.000000
18768,758,0.000000,1.569584,1.625000,9.647083,9.625000,106.088432,353,13559.741211,2.746117,0.000000
18777,1135,0.000000,1.638748,1.625000,103.961250,103.875000,17.177130,353,1828.832275,2.000000,0.000000
18779,1159,3706.853228,1.698750,1.625000,109.888748,109.875000,19.719790,353,1060.343140,2.000000,0.000000
18783,1165,0.000000,1.619583,1.625000,111.277084,111.375000,20.970764,353,1620.225220,2.000000,0.000000
18799,1115,0.000000,1.428749,1.375000,98.787086,98.875000,21.992727,354,3382.677246,2.000000,0.000000
18801,1128,0.000000,1.266251,1.375000,102.152916,102.125000,20.891285,354,2576.360107,2.000000,0.000000
18808,1162,8289.359645,1.397915,1.375000,110.655418,110.625000,40.260628,354,2936.692871,2.000000,0.000000
18809,1164,2621.343980,1.357914,1.375000,111.170418,111.125000,18.009846,354,1306.956055,2.000000,0.000000
18810,1165,0.000000,1.342083,1.375000,111.348755,111.375000,43.151051,354,4156.664551,2.000000,0.000000
18823,404,0.000000,1.202916,1.125000,-78.940414,-78.875000,33.612698,355,6042.517578,2.000000,0.000000
18824,519,0.000000,1.201250,1.125000,-50.102917,-50.125000,228.750153,355,42735.933594,4.137031,0.000000
18827,758,0.000000,1.064583,1.125000,9.662916,9.625000,71.407639,355,8068.510254,2.223446,0.000000
18830,1115,0.000000,1.042084,1.125000,98.927917,98.875000,33.669441,355,4835.164062,2.000000,0.000000
18838,1155,0.000000,1.207081,1.125000,108.984581,108.875000,78.507408,355,7401.781250,2.338739,0.000000
18840,1191,2621.452103,1.133751,1.125000,117.887085,117.875000,19.771769,355,3934.764648,2.000000,0.000000
18844,1205,2621.444449,1.154583,1.125000,121.442917,121.375000,10.000000,355,1646.419189,2.000000,0.000000
18852,1231,2621.444449,1.152084,1.125000,127.874588,127.875000,10.000000,355,1078.579590,2.000000,0.000000
18856,401,0.000000,0.938749,0.875000,-79.642914,-79.625000,93.679726,356,21063.818359,2.569846,0.000000
18872,1156,0.000000,1.066250,0.875000,108.961250,109.125000,14.729072,356,1135.986694,2.000000,0.000000
18875,1193,0.000000,0.841248,0.875000,118.486252,118.375000,10.000000,356,2130.272217,2.000000,0.000000
18879,1202,0.000000,0.857914,0.875000,120.608749,120.625000,10.000000,356,1437.866211,2.000000,0.000000
18884,1214,0.000000,0.891251,0.875000,123.633751,123.625000,10.000000,356,1300.661743,2.000000,0.000000
18886,1216,0.000000,0.923748,0.875000,124.088745,124.125000,10.000000,356,2058.245605,2.000000,0.000000
18906,1190,0.000000,0.626247,0.625000,117.702919,117.625000,15.485402,357,3207.645020,2.000000,0.000000
18909,1210,0.000000,0.517918,0.625000,122.649582,122.625000,10.000000,357,2398.220215,2.000000,0.000000
18910,1212,0.000000,0.509583,0.625000,123.062088,123.125000,10.000000,357,2741.694092,2.000000,0.000000
18917,517,0.000000,0.456249,0.375000,-50.566250,-50.625000,14.288478,358,1194.511719,2.000000,0.000000
18926,1116,2621.681685,0.391251,0.375000,99.136253,99.125000,14.142151,358,1276.712036,2.000000,0.000000
18927,1130,0.000000,0.282082,0.375000,102.722916,102.625000,11.467433,358,1172.391113,2.000000,0.000000
18930,1134,2621.695326,0.293751,0.375000,103.603752,103.625000,10.000000,358,1919.284668,2.000000,0.000000
18931,1155,0.000000,0.315414,0.375000,108.967087,108.875000,19.113434,358,1773.353271,2.000000,0.000000
18932,1190,2621.673365,0.437916,0.375000,117.611252,117.625000,10.178560,358,1922.587524,2.000000,0.000000
18939,1207,0.000000,0.442081,0.375000,121.910416,121.875000,13.847323,358,2696.686523,2.000000,0.000000
18953,513,0.000000,-0.258750,0.125000,-51.346249,-51.625000,15.086446,359,1276.139893,2.000000,0.000000
18955,516,2621.702204,0.227083,0.125000,-50.767918,-50.875000,21.355280,359,2012.444214,2.000000,0.000000
18966,759,0.000000,0.191250,0.125000,9.917084,9.875000,71.906471,359,7133.650879,2.231716,0.000000
18971,1118,0.000000,0.003750,0.125000,99.693748,99.625000,15.801277,359,1509.995972,2.000000,0.000000
18972,1130,0.000000,0.165417,0.125000,102.572914,102.625000,102.237381,359,20334.986328,2.692493,0.000000
18976,1156,0.000000,0.026249,0.125000,109.241249,109.125000,66.543999,359,9105.292969,2.141349,0.000000
18982,398,0.000000,-0.164584,-0.125000,-80.262917,-80.375000,10.000000,360,1376.743896,2.000000,0.000000
18984,514,0.000000,-0.087084,-0.125000,-51.256248,-51.375000,43.580624,360,5344.198730,2.000000,0.000000
18985,515,0.000000,-0.048750,-0.125000,-51.202915,-51.125000,25.882025,360,2486.371094,2.000000,0.000000
18988,518,0.000000,-0.127084,-0.125000,-50.379581,-50.375000,27.311674,360,2293.727539,2.000000,0.000000
18991,521,0.000000,-0.244584,-0.125000,-49.612915,-49.625000,27.065979,360,1942.622437,2.000000,0.000000
18993,523,0.000000,-0.155417,-0.125000,-49.167915,-49.125000,60.437103,360,6350.096191,2.034189,0.000000
18998,758,0.000000,0.107914,-0.125000,9.755417,9.625000,32.893299,360,3089.247803,2.000000,0.000000
19001,1119,0.000000,-0.100418,-0.125000,99.762085,99.875000,15.140533,360,2139.002441,2.000000,0.000000
19002,1133,3707.654030,-0.150417,-0.125000,103.447914,103.375000,17.525122,360,3300.045410,2.000000,0.000000
19006,1156,0.000000,-0.140419,-0.125000,109.187920,109.125000,363.672577,360,83572.898438,5.297549,0.000000
19008,1190,2621.711964,-0.033752,-0.125000,117.513748,117.625000,10.000000,360,1291.216919,2.000000,0.000000
19018,513,0.000000,-0.417917,-0.375000,-51.437084,-51.625000,31.340429,361,3537.292725,2.000000,0.000000
19019,514,0.000000,-0.470417,-0.375000,-51.432083,-51.375000,61.279732,361,8472.882812,2.049266,0.000000
19025,890,0.000000,-0.252083,-0.375000,42.633751,42.625000,74.914124,361,742188.687500,2.281025,0.000000
19028,1133,0.000000,-0.355419,-0.375000,103.447083,103.375000,83.059898,361,17379.113281,2.410117,0.000000
19044,1249,0.000000,-0.382084,-0.375000,132.339584,132.375000,14.542231,361,1444.091675,2.000000,0.000000
19047,398,0.000000,-0.641251,-0.625000,-80.332916,-80.375000,10.881395,362,2380.348389,2.000000,0.000000
19049,515,0.000000,-0.661250,-0.625000,-51.083748,-51.125000,6358.782715,362,5888903.500000,24.368504,0.000000
19050,516,0.000000,-0.622917,-0.625000,-50.800415,-50.875000,58.848579,362,7523.418457,2.005497,0.000000
19051,517,0.000000,-0.632917,-0.625000,-50.674583,-50.625000,58.410439,362,6108.632812,2.000000,0.000000
19052,525,0.000000,-0.737083,-0.625000,-48.523750,-48.625000,10.000000,362,1384.690918,2.000000,0.000000
19055,529,0.000000,-0.721251,-0.625000,-47.667084,-47.625000,18.871698,362,2104.802979,2.000000,0.000000
19063,1133,0.000000,-0.696251,-0.625000,103.347084,103.375000,22.211119,362,3489.278809,2.000000,0.000000
19066,1157,2621.616800,-0.696251,-0.625000,109.491249,109.375000,24.320490,362,2318.018799,2.000000,0.000000
19082,1254,0.000000,-0.743752,-0.625000,133.696259,133.625000,12.338674,362,1524.476440,2.000000,0.000000
19087,397,0.000000,-0.797917,-0.875000,-80.520416,-80.625000,10.000000,363,2086.320557,2.000000,0.000000
19092,530,0.000000,-0.752084,-0.875000,-47.427082,-47.375000,29.581583,363,3208.908447,2.000000,0.000000
19094,532,0.000000,-0.862083,-0.875000,-46.957916,-46.875000,13.084505,363,1244.236694,2.000000,0.000000
19095,533,0.000000,-0.962084,-0.875000,-46.700417,-46.625000,23.778973,363,1996.939941,2.000000,0.000000
19098,887,2621.528958,-0.962086,-0.875000,41.967083,41.875000,10.000000,363,11118.198242,2.000000,0.000000
19099,888,2621.565225,-0.861252,-0.875000,42.062916,42.125000,10.000000,363,10791.090820,2.000000,0.000000
19103,1133,0.000000,-0.812916,-0.875000,103.452919,103.375000,20.575308,363,4056.960938,2.000000,0.000000
19109,1159,0.000000,-0.892086,-0.875000,109.754585,109.875000,25.083845,363,2408.731689,2.000000,0.000000
19115,1199,3707.436631,-0.887085,-0.875000,119.859589,119.875000,17.558012,363,3037.195068,2.000000,0.000000
19118,1205,2621.515982,-0.994583,-0.875000,121.412918,121.375000,21.991659,363,3310.558838,2.000000,0.000000
19131,1245,0.000000,-0.777084,-0.875000,131.399582,131.375000,10.000000,363,1409.553589,2.000000,0.000000
19138,524,0.000000,-1.200417,-1.125000,-48.777084,-48.875000,16.010992,364,1494.093628,2.000000,0.000000
19143,535,2621.467077,-1.108751,-1.125000,-46.238750,-46.125000,48.897522,364,5469.640625,2.000000,0.000000
19145,755,0.000000,-1.002918,-1.125000,8.921250,8.875000,589.409973,364,214170.875000,6.853600,0.000000
19155,1136,2621.474392,-1.096252,-1.125000,104.192085,104.125000,169.725754,364,42498.937500,3.528268,0.000000
19159,1159,2621.467077,-1.115417,-1.125000,109.952087,109.875000,25.777100,364,2504.237061,2.000000,0.000000
19162,1197,0.000000,-1.164585,-1.125000,119.377083,119.375000,10.000000,364,1116.502441,2.000000,0.000000
19183,526,0.000000,-1.487083,-1.375000,-48.493748,-48.375000,261.368011,365,49340.613281,4.441851,0.000000
19185,537,5242.669767,-1.382084,-1.375000,-45.710415,-45.625000,50.806042,365,6261.347656,2.000000,0.000000
19186,756,0.000000,-1.332085,-1.375000,9.018750,9.125000,61.566742,365,9021.631836,2.054379,0.000000
19193,1137,0.000000,-1.321251,-1.375000,104.443748,104.375000,10.000000,365,1400.585327,2.000000,0.000000
19198,1197,0.000000,-1.413750,-1.375000,119.296249,119.375000,42.442432,365,7124.347168,2.000000,0.000000
19200,1203,3707.114329,-1.387917,-1.375000,120.750420,120.875000,23.782095,365,2665.647217,2.000000,0.000000
19219,518,0.000000,-1.783751,-1.625000,-50.316250,-50.375000,22.585478,366,2209.914551,2.000000,0.000000
19222,522,0.000000,-1.638750,-1.625000,-49.476250,-49.375000,21.094091,366,1527.068604,2.000000,0.000000
19223,523,0.000000,-1.523750,-1.625000,-49.088749,-49.125000,33.275261,366,2806.395996,2.000000,0.000000
19225,525,0.000000,-1.531250,-1.625000,-48.511250,-48.625000,184.172592,366,26353.541016,3.685384,0.000000
19233,1137,0.000000,-1.657917,-1.625000,104.488754,104.375000,10.000000,366,1027.052612,2.000000,0.000000
19241,1186,0.000000,-1.617085,-1.625000,116.533752,116.625000,24.194582,366,3522.285400,2.000000,0.000000
19268,1272,0.000000,-1.636250,-1.625000,138.178757,138.125000,15.539550,366,2707.958008,2.000000,0.000000
19272,518,0.000000,-1.883751,-1.875000,-50.421249,-50.375000,272.740906,367,52710.406250,4.543908,0.000000
19274,520,0.000000,-1.937084,-1.875000,-49.849583,-49.875000,40.973148,367,3214.975342,2.000000,0.000000
19278,539,7413.576621,-1.761250,-1.875000,-45.248749,-45.125000,89.201515,367,13280.041016,2.503579,0.000000
19279,541,0.000000,-1.821251,-1.875000,-44.622917,-44.625000,10.000000,367,1004.406250,2.000000,0.000000
19280,757,0.000000,-1.882084,-1.875000,9.290417,9.375000,17.880379,367,3771.276123,2.000000,0.000000
19282,883,0.000000,-1.993752,-1.875000,40.873753,40.875000,10.000000,367,9775.330078,2.000000,0.000000
19283,884,0.000000,-1.909584,-1.875000,41.012085,41.125000,10.000000,367,5677.285645,2.000000,0.000000
19292,1159,0.000000,-1.831249,-1.875000,109.927917,109.875000,79.307457,367,11039.770508,2.351420,0.000000
19294,1185,5242.045949,-1.864586,-1.875000,116.372917,116.375000,28.602558,367,4263.341797,2.000000,0.000000
19309,1251,0.000000,-2.275417,-1.875000,132.892914,132.875000,30.864004,367,3774.221191,2.000000,0.000000
19315,1268,0.000000,-1.933750,-1.875000,137.197083,137.125000,21.899725,367,2724.323975,2.000000,0.000000
19316,1269,7413.509827,-1.796249,-1.875000,137.276245,137.375000,10.000000,367,1122.550293,2.000000,0.000000
19318,1275,0.000000,-1.957916,-1.875000,138.904587,138.875000,15.195117,367,2069.608887,2.000000,0.000000
19324,522,0.000000,-2.192083,-2.125000,-49.395416,-49.375000,1324.578613,368,768609.437500,10.555307,0.000000
19333,1123,0.000000,-2.021252,-2.125000,100.878754,100.875000,16.414968,368,2279.093994,2.000000,0.000000
19340,1160,0.000000,-2.032085,-2.125000,110.122086,110.125000,23.616640,368,2165.555176,2.000000,0.000000
19343,1196,0.000000,-2.063751,-2.125000,119.207085,119.125000,17.281317,368,2160.527832,2.000000,0.000000
19345,1205,0.000000,-2.022083,-2.125000,121.488754,121.375000,25.435965,368,3149.342773,2.000000,0.000000
19346,1206,0.000000,-2.047916,-2.125000,121.532082,121.625000,22.163643,368,1947.042969,2.000000,0.000000
19353,1253,2620.738948,-2.202919,-2.125000,133.372086,133.375000,22.228186,368,2925.411133,2.000000,0.000000
19355,1255,3706.386468,-2.123753,-2.125000,133.773743,133.875000,16.067150,368,2015.001587,2.000000,0.000000
19357,1265,0.000000,-2.246250,-2.125000,136.366257,136.375000,14.255884,368,1111.988647,2.000000,0.000000
19363,1277,0.000000,-2.147919,-2.125000,139.361252,139.375000,10.007643,368,1846.311890,2.000000,0.000000
19371,400,0.000000,-2.398750,-2.375000,-79.842918,-79.875000,147.927811,369,32531.421875,3.278858,0.000000
19372,401,2620.489776,-2.470417,-2.375000,-79.747917,-79.625000,10.954162,369,1830.389648,2.000000,0.000000
19373,518,0.000000,-1.937084,-2.375000,-50.434582,-50.375000,38.493320,369,3278.931152,2.000000,0.000000
19375,540,0.000000,-2.292084,-2.375000,-44.780415,-44.875000,34.565468,369,3729.409912,2.000000,0.000000
19379,547,0.000000,-2.357918,-2.375000,-43.243748,-43.125000,21.057467,369,1690.400757,2.000000,0.000000
19380,758,0.000000,-2.423752,-2.375000,9.647917,9.625000,26.462545,369,4619.190918,2.000000,0.000000
19383,883,2620.694388,-2.262085,-2.375000,40.769585,40.875000,10.000000,369,1482.977173,2.000000,0.000000
19385,1138,5241.235806,-2.340416,-2.375000,104.632919,104.625000,47.696423,369,8068.024414,2.000000,0.000000
19387,1140,5859.738507,-2.400417,-2.375000,105.022919,105.125000,245.612656,369,54635.898438,4.296978,0.000000
19389,1142,0.000000,-2.416252,-2.375000,105.553749,105.625000,23.590284,369,2813.373291,2.000000,0.000000
19394,1161,5859.556351,-2.498753,-2.375000,110.291252,110.375000,19.444761,369,1811.535278,2.000000,0.000000
19397,1196,2620.648830,-2.302917,-2.375000,119.137917,119.125000,43.142155,369,5539.640137,2.000000,0.000000
19401,1250,0.000000,-2.278751,-2.375000,132.653748,132.625000,42.659786,369,5590.628418,2.000000,0.000000
19402,1251,2620.694388,-2.266251,-2.375000,132.947083,132.875000,38.847019,369,6261.196777,2.000000,0.000000
19404,1255,5241.044947,-2.435417,-2.375000,133.967926,133.875000,20.792496,369,2449.515381,2.000000,0.000000
19406,1278,2620.664126,-2.292084,-2.375000,139.645416,139.625000,10.975905,369,2088.247314,2.000000,0.000000
19408,1280,0.000000,-2.362083,-2.375000,140.000427,140.125000,10.000000,369,1018.110657,2.000000,0.000000
19416,401,2620.371855,-2.597084,-2.625000,-79.716248,-79.625000,14.043208,370,2982.913086,2.000000,0.000000
19417,541,0.000000,-2.594584,-2.625000,-44.622082,-44.625000,14.254539,370,1208.048584,2.000000,0.000000
19421,545,0.000000,-2.527918,-2.625000,-43.617081,-43.625000,14.435982,370,1022.041931,2.000000,0.000000
19422,546,0.000000,-2.557083,-2.625000,-43.450417,-43.375000,17.148010,370,1274.267578,2.000000,0.000000
19423,549,7411.432721,-2.631250,-2.625000,-42.701248,-42.625000,28.626068,370,3750.622070,2.000000,0.000000
19424,550,0.000000,-2.716251,-2.625000,-42.497917,-42.375000,10.000000,370,1548.319458,2.000000,0.000000
19431,882,0.000000,-2.532917,-2.625000,40.522919,40.625000,23.489706,370,94828.773438,2.000000,0.000000
19433,1124,0.000000,-2.677917,-2.625000,101.238754,101.125000,10.985583,370,1105.516968,2.000000,0.000000
19435,1137,0.000000,-2.406250,-2.625000,104.608749,104.375000,30.774931,370,4006.115723,2.000000,0.000000
19436,1138,0.000000,-2.608749,-2.625000,104.702087,104.625000,14.703174,370,1547.311768,2.000000,0.000000
19437,1140,5241.109453,-2.411251,-2.625000,105.116249,105.125000,20.326693,370,2280.539307,2.000000,0.000000
19444,1161,2620.439903,-2.521252,-2.625000,110.287918,110.375000,12.913081,370,1055.829224,2.000000,0.000000
19445,1163,5858.723750,-2.838753,-2.625000,110.616249,110.875000,15.890319,370,1392.309814,2.000000,0.000000
19446,1166,0.000000,-2.783752,-2.625000,111.702919,111.625000,19.298273,370,2032.322632,2.000000,0.000000
19447,1184,8286.233688,-2.628750,-2.625000,116.248749,116.125000,10.731845,370,1492.731323,2.000000,0.000000
19448,1185,0.000000,-2.501251,-2.625000,116.417915,116.375000,10.000000,370,1183.419556,2.000000,0.000000
19451,1203,0.000000,-2.662083,-2.625000,120.908752,120.875000,20.956751,370,1478.676514,2.000000,0.000000
19452,1204,5859.212875,-2.643749,-2.625000,121.056252,121.125000,37.672459,370,4161.565918,2.000000,0.000000
19463,1264,0.000000,-2.684586,-2.625000,136.057083,136.125000,44.247776,370,5537.056152,2.000000,0.000000
19464,1280,0.000000,-2.362083,-2.625000,140.039581,140.125000,10.000000,370,1009.868164,2.000000,0.000000
19465,1283,2620.337168,-2.621250,-2.625000,140.922089,140.875000,10.479470,370,4328.713867,2.000000,0.000000
19466,1285,0.000000,-2.741249,-2.625000,141.447083,141.375000,11.162585,370,2638.630127,2.000000,0.000000
19471,400,2619.985568,-2.947918,-2.875000,-79.852081,-79.875000,10.000000,371,1146.087280,2.000000,0.000000
19472,541,0.000000,-2.986250,-2.875000,-44.677082,-44.625000,13.123299,371,1093.072876,2.000000,0.000000
19474,543,0.000000,-2.821251,-2.875000,-44.168751,-44.125000,164.126282,371,53056.867188,3.465701,0.000000
19475,544,0.000000,-2.806250,-2.875000,-44.071251,-43.875000,108.047752,371,15741.635742,2.773050,0.000000
19477,552,7860.415431,-2.802084,-2.875000,-41.842083,-41.875000,293.045258,371,331432.062500,4.721296,0.000000
19478,554,0.000000,-2.967916,-2.875000,-41.300415,-41.375000,10.000000,371,1118.342041,2.000000,0.000000
19480,556,7860.015202,-2.921251,-2.875000,-40.817917,-40.875000,13.041844,371,4391.203125,2.000000,0.000000
19481,557,2620.081961,-2.854584,-2.875000,-40.687916,-40.625000,10.000000,371,1670.888550,2.000000,0.000000
19483,559,0.000000,-2.842083,-2.875000,-40.140415,-40.125000,21.244467,371,14408.204102,2.000000,0.000000
19484,560,0.000000,-2.952084,-2.875000,-39.792915,-39.875000,10.000000,371,1580.173706,2.000000,0.000000
19487,761,0.000000,-2.983749,-2.875000,10.278749,10.375000,94.451378,371,24973.898438,2.581114,0.000000
19502,1162,2619.946232,-2.982918,-2.875000,110.736252,110.625000,49.420650,371,6468.753418,2.000000,0.000000
19504,1165,5240.087475,-2.896252,-2.875000,111.433746,111.375000,80.468758,371,13650.669922,2.369721,0.000000
19506,1172,2619.965956,-2.958752,-2.875000,113.032913,113.125000,83.805481,371,14531.717773,2.421631,0.000000
19512,1201,0.000000,-2.885418,-2.875000,120.327919,120.375000,17.972595,371,1290.864502,2.000000,0.000000
19513,1202,0.000000,-2.761250,-2.875000,120.527916,120.625000,16.674622,371,1090.240601,2.000000,0.000000
19528,1251,0.000000,-2.782917,-2.875000,132.790421,132.875000,13.453589,371,2662.071045,2.000000,0.000000
19529,1252,0.000000,-2.764584,-2.875000,132.807083,133.125000,13.751758,371,1664.196533,2.000000,0.000000
19530,1258,0.000000,-2.832085,-2.875000,134.515411,134.625000,18.656116,371,1880.816895,2.000000,0.000000
19531,1263,0.000000,-2.881252,-2.875000,135.903748,135.875000,32.722790,371,4300.849609,2.000000,0.000000
19533,1287,2619.946232,-2.967083,-2.875000,141.990417,141.875000,11.378593,371,1449.653320,2.000000,0.000000
19536,400,0.000000,-3.206251,-3.125000,-79.972916,-79.875000,10.000000,372,4662.800293,2.000000,0.000000
19538,539,0.000000,-3.287916,-3.125000,-44.795414,-45.125000,181.798752,372,40413.445312,3.659973,0.000000
19543,561,0.000000,-3.002916,-3.125000,-39.707916,-39.625000,10.000000,372,3438.050049,2.000000,0.000000
19544,562,0.000000,-3.187084,-3.125000,-39.390415,-39.375000,10.000000,372,2238.515381,2.000000,0.000000
19548,880,0.000000,-3.164585,-3.125000,40.147919,40.125000,10.000000,372,38270.273438,2.000000,0.000000
19551,1126,0.000000,-3.227917,-3.125000,101.610420,101.625000,10.230054,372,1044.633301,2.000000,0.000000
19553,1143,0.000000,-3.357082,-3.125000,105.929581,105.875000,12.483185,372,1156.359985,2.000000,0.000000
19562,1173,0.000000,-3.213753,-3.125000,113.323753,113.375000,102.557350,372,19032.757812,2.696984,0.000000
19563,1174,2619.722001,-3.164585,-3.125000,113.602081,113.625000,28.216831,372,4310.220703,2.000000,0.000000
19564,1176,0.000000,-3.246250,-3.125000,114.107086,114.125000,89.652527,372,15864.785156,2.510322,0.000000
19565,1184,2619.906459,-3.001251,-3.125000,116.087921,116.125000,12.186232,372,1368.752563,2.000000,0.000000
19584,1255,0.000000,-3.075417,-3.125000,133.892090,133.875000,13.517616,372,1466.976196,2.000000,0.000000
19597,540,3704.541691,-3.327084,-3.375000,-44.809582,-44.875000,177.684723,373,55415.011719,3.615565,0.000000
19600,563,5238.789372,-3.410418,-3.375000,-39.072083,-39.125000,11.144187,373,8537.269531,2.000000,0.000000
19601,564,0.000000,-3.482084,-3.375000,-38.923748,-38.875000,10.000000,373,1401.487671,2.000000,0.000000
19604,1127,0.000000,-3.383751,-3.375000,101.823753,101.875000,18.462011,373,2361.397217,2.000000,0.000000
19606,1143,0.000000,-3.418751,-3.375000,105.883751,105.875000,21.904799,373,2331.784912,2.000000,0.000000
19611,1170,3704.415443,-3.396252,-3.375000,112.556252,112.625000,68.757202,373,13043.682617,2.179043,0.000000
19616,1177,0.000000,-3.307919,-3.375000,114.301254,114.375000,260.169342,373,60521.097656,4.430975,0.000000
19617,1178,2619.506551,-3.323750,-3.375000,114.556252,114.625000,59.313293,373,13212.747070,2.013927,0.000000
19618,1179,0.000000,-3.337917,-3.375000,114.552917,114.875000,21.919142,373,3742.203857,2.000000,0.000000
19619,1184,0.000000,-3.444584,-3.375000,116.007919,116.125000,11.334164,373,1098.989136,2.000000,0.000000
19621,1197,2619.371980,-3.430416,-3.375000,119.282913,119.375000,17.821936,373,1981.909424,2.000000,0.000000
19626,1228,0.000000,-3.324585,-3.375000,127.072922,127.125000,11.410810,373,1868.294189,2.000000,0.000000
19636,1243,0.000000,-3.431252,-3.375000,130.812912,130.875000,10.000000,373,1122.057251,2.000000,0.000000
19640,1261,0.000000,-3.397919,-3.375000,135.337082,135.375000,22.717344,373,1708.970947,2.000000,0.000000
19641,1263,0.000000,-2.989586,-3.375000,135.872925,135.875000,39.273186,373,4289.188477,2.000000,0.000000
19649,398,2619.256799,-3.506250,-3.625000,-80.497086,-80.375000,10.000000,374,5383.063477,2.000000,0.000000
19653,762,0.000000,-3.511250,-3.625000,10.746250,10.625000,11.820578,374,2572.972168,2.000000,0.000000
19656,879,0.000000,-3.639584,-3.625000,39.857918,39.875000,10.000000,374,7693.166992,2.000000,0.000000
19663,1183,0.000000,-3.564583,-3.625000,115.992920,115.875000,17.501108,374,1956.920776,2.000000,0.000000
19667,1197,0.000000,-3.712917,-3.625000,119.452087,119.375000,43.511517,374,6463.306152,2.000000,0.000000
